analysis_status,image_category,masked_roi,max,mean,median,metric,min,num_images,positive_fraction,q25,q75,std
descriptive_only,Body,Scene,0.06401890701850892,0.002266277008161478,0.002433293438241095,person_region_consistency,-0.06049371656710243,10,0.6,-0.014103491200591053,0.02077832980236385,0.034119214462473436
descriptive_only,Body,Scene,0.07864212156863638,0.012977125307870523,0.00677932082292913,pixel_corr,-0.029838889835353093,10,0.7,-0.0043444513572422575,0.031098459616604613,0.03133202842054851
descriptive_only,Body,Scene,0.017546958631839537,0.0003363490652154839,0.0032527955337560755,ssim,-0.023737188997557647,10,0.6,-0.005344640561403062,0.0038331967317627737,0.011500562653043517
descriptive_only,Face,Body,0.029719614982604982,-0.0041839927434921265,-0.005162197351455688,clip,-0.028478586673736574,10,0.3,-0.024149617552757262,0.01349627673625946,0.02177067981528353
descriptive_only,Face,Body,0.08574603199958801,0.0055665081739425665,0.0022808521986007694,dino,-0.07555200308561325,10,0.5,-0.02372976318001747,0.0396311778575182,0.04909754786192519
descriptive_only,Face,Body,0.6,0.039999999999999994,0.0,face_detection_success,-0.4,10,0.2,0.0,0.0,0.24585451886114368
descriptive_only,Face,Body,0.06638085693120957,-0.02029739215970039,-0.01751072108745575,face_dino,-0.1991504818201065,10,0.4,-0.032229524850845334,0.02052532956004143,0.07501625957584723
descriptive_only,Face,Body,0.01629374027252197,-0.004650843143463135,-0.00028244256973266604,face_lpips,-0.0350002646446228,10,0.5,-0.010361459851264954,0.0029581189155578613,0.014324410086721627
descriptive_only,Face,Body,0.019059598445892334,2.0989179611205847e-05,-0.0005595386028289795,lpips,-0.018003833293914796,10,0.5,-0.004147756099700928,0.00559021532535553,0.009925385039056857
descriptive_only,Face,Body,0.00480674663267191,-0.008127046649318593,-0.006013053730777177,pixel_corr,-0.03946312348423121,10,0.4,-0.011815479534863605,0.0015799747253649717,0.013103449115255144
descriptive_only,Face,Body,0.01792391218260052,-0.0006042423321721027,0.0008868071505385184,ssim,-0.020629944804444224,10,0.6,-0.005045198435997011,0.0027700618446317316,0.00998342280967895
descriptive_only,Face,Face,0.045207977294921875,0.0009636330604553227,-0.0027703940868377686,clip,-0.029555362462997434,10,0.5,-0.012435460090637207,0.013470305502414705,0.02130182370461836
descriptive_only,Face,Face,0.04728360772132874,0.008300464898347855,0.006021074950695038,dino,-0.03962780833244324,10,0.6,-0.007852657884359359,0.02799227796494961,0.0263243563563582
descriptive_only,Face,Face,0.8,0.12,0.0,face_detection_success,-0.2,10,0.3,0.0,0.15000000000000002,0.28596814119369623
descriptive_only,Face,Face,0.06806482672691345,0.005244363844394684,0.0033657550811767574,face_dino,-0.033845019340515134,10,0.5,-0.019815921783447266,0.01701781153678894,0.03201424724239433
descriptive_only,Face,Face,0.016703641414642333,0.0012891662120819093,0.00014001131057739252,face_lpips,-0.011943864822387695,10,0.5,-0.0022491574287414554,0.0034107387065887454,0.007538535074207574
descriptive_only,Face,Face,0.004002594947814941,0.00015404939651489255,0.000344771146774292,lpips,-0.005900084972381592,10,0.6,-0.001794987916946411,0.0029391586780548097,0.0032086842640554115
descriptive_only,Face,Face,0.017299295755799297,0.004585048368042461,0.0027711300055644214,pixel_corr,-0.0060361288266838455,10,0.7,0.0001807992161725686,0.008527488127673817,0.007078218891244853
descriptive_only,Face,Face,0.008604744475709542,0.00029638540008648643,-0.0014293539198373061,ssim,-0.0031579971829719224,10,0.4,-0.002906268342569225,0.0018558677665345968,0.004228979872394922
descriptive_only,Face,Scene,0.0438879132270813,-0.01629342555999756,0.0036135315895080575,clip,-0.11373990774154663,10,0.6,-0.0289226159453392,0.012680059671401978,0.05550629786191591
descriptive_only,Face,Scene,0.06923279762268067,-0.024568736255168915,0.01854603588581085,dino,-0.3296195462346077,10,0.6,-0.044654334709048275,0.04196993783116341,0.11961620078972866
descriptive_only,Face,Scene,1.0,0.18,0.0,face_detection_success,-0.4,10,0.4,0.0,0.35000000000000003,0.3938414796731181
descriptive_only,Face,Scene,0.029646462202072142,-0.05183988269418478,-0.01702071726322174,face_dino,-0.27133613228797915,10,0.2,-0.04360859273001552,-0.004957430809736252,0.08969414599776779
descriptive_only,Face,Scene,0.12008891105651856,0.019053072929382322,0.006165647506713867,face_lpips,-0.00984281301498413,10,0.7,-0.0006198823451995848,0.02198472023010254,0.03753840293485154
descriptive_only,Face,Scene,0.05298362970352173,0.012055093050003053,0.0032374739646911623,lpips,-0.0039992094039916996,10,0.6,-0.0024342358112335208,0.021311113238334657,0.019921880351950576
descriptive_only,Face,Scene,0.13144216818101762,0.011150777732674977,0.002824268256783979,pixel_corr,-0.05942978829162308,10,0.5,-0.02528483933819073,0.03678279414238857,0.054346506254220266
descriptive_only,Face,Scene,0.11707375215627405,0.006702674102556863,-0.0005667588935195867,ssim,-0.039580227989997566,10,0.4,-0.006997850222810562,0.0039308064282222,0.04129010201885451
