background_clip,background_dino,clip,condition,control_type,dataset_idx,dino,experiment,face_detection_success,face_detector_backend,face_dino,face_lpips,image_category,lpips,masked_roi,person_dino,person_lpips,person_mask_method,person_region_consistency,pixel_corr,scene_class_consistency,seed,ssim
,,0.5686976313591003,mask_Face+Scene_mean,target_roi,973,0.2601141333580017,E3_joint_redundancy,0.0,skimage_bundled_lbp_smoke_fallback,0.1718604415655136,0.8553805351257324,Face,0.7478763461112976,Face+Scene,,,,,-0.12100619557526687,,12345,0.3646262057166444
,,0.5942820310592651,mask_Face+Scene_pure_random_01_mean,pure_matched_random,973,0.2713753283023834,E3_joint_redundancy,0.0,skimage_bundled_lbp_smoke_fallback,0.11232149600982666,0.8671568632125854,Face,0.747328519821167,Face+Scene,,,,,-0.08048904377646618,,12345,0.3718216285776909
,,0.7109735012054443,mask_Face+Scene_pure_random_02_mean,pure_matched_random,973,0.34906312823295593,E3_joint_redundancy,0.0,skimage_bundled_lbp_smoke_fallback,0.20885063707828522,0.8296446800231934,Face,0.7343606948852539,Face+Scene,,,,,-0.06011582656001297,,12345,0.35442130876347483
,,0.55694580078125,mask_Face+Scene_pure_random_03_mean,pure_matched_random,973,0.3361453413963318,E3_joint_redundancy,0.0,skimage_bundled_lbp_smoke_fallback,0.18636149168014526,0.8631543517112732,Face,0.7653852105140686,Face+Scene,,,,,-0.09048545735888096,,12345,0.3956889467658877
,,0.6105455160140991,mask_Face+Scene_pure_random_04_mean,pure_matched_random,973,0.2718837261199951,E3_joint_redundancy,0.0,skimage_bundled_lbp_smoke_fallback,0.15301300585269928,0.8707444071769714,Face,0.7472015619277954,Face+Scene,,,,,-0.07681599745626838,,12345,0.37631655785183815
,,0.5516495704650879,mask_Face+Scene_pure_random_05_mean,pure_matched_random,973,0.3367971181869507,E3_joint_redundancy,0.0,skimage_bundled_lbp_smoke_fallback,0.23181402683258057,0.8158788084983826,Face,0.7255107164382935,Face+Scene,,,,,-0.06624136208483977,,12345,0.373076393022539
,,0.5389006733894348,mask_Face_mean,target_roi,973,0.26758313179016113,E3_joint_redundancy,0.0,skimage_bundled_lbp_smoke_fallback,0.10863777995109558,0.8719189167022705,Face,0.7446771860122681,Face,,,,,-0.0715910020271136,,12345,0.3662513096775326
,,0.5656165480613708,mask_Face_pure_random_01_mean,pure_matched_random,973,0.28803732991218567,E3_joint_redundancy,0.0,skimage_bundled_lbp_smoke_fallback,0.1492096483707428,0.8720933794975281,Face,0.7433889508247375,Face,,,,,-0.07432677013746165,,12345,0.37272192554396116
,,0.5066128969192505,mask_Face_pure_random_02_mean,pure_matched_random,973,0.22957342863082886,E3_joint_redundancy,0.0,skimage_bundled_lbp_smoke_fallback,0.08519009500741959,0.8795812726020813,Face,0.7447362542152405,Face,,,,,-0.09085907440234749,,12345,0.36715794072471875
,,0.5347793102264404,mask_Face_pure_random_03_mean,pure_matched_random,973,0.2550969123840332,E3_joint_redundancy,0.0,skimage_bundled_lbp_smoke_fallback,0.1495594084262848,0.8637904524803162,Face,0.7448013424873352,Face,,,,,-0.06523369958334284,,12345,0.3767419959479101
,,0.5719290971755981,mask_Face_pure_random_04_mean,pure_matched_random,973,0.2784900665283203,E3_joint_redundancy,0.0,skimage_bundled_lbp_smoke_fallback,0.10650135576725006,0.8709365129470825,Face,0.7473431825637817,Face,,,,,-0.07815161231797692,,12345,0.37135888683255897
,,0.5596407055854797,mask_Face_pure_random_05_mean,pure_matched_random,973,0.3489694595336914,E3_joint_redundancy,0.0,skimage_bundled_lbp_smoke_fallback,0.20567476749420166,0.8234747052192688,Face,0.7371281385421753,Face,,,,,-0.07000857795534794,,12345,0.35130764707207585
,,0.5470852255821228,no_mask,none,973,0.26016777753829956,E3_joint_redundancy,0.0,skimage_bundled_lbp_smoke_fallback,0.107241690158844,0.8715379238128662,Face,0.7436922192573547,none,,,,,-0.07107759013264661,,12345,0.3655005521876332
,,0.5470852255821228,no_mask_repeat,none,973,0.26016777753829956,E3_joint_redundancy,0.0,skimage_bundled_lbp_smoke_fallback,0.107241690158844,0.8715379238128662,Face,0.7436922192573547,none,,,,,-0.07107759013264661,,12345,0.3655005521876332
,,0.40237605571746826,mask_Body+Scene_mean,target_roi,816,0.10803769528865814,E3_joint_redundancy,,,,,Body,0.6789635419845581,Body+Scene,0.18459764122962952,0.5744355916976929,coco_polygon,0.18459764122962952,-0.08224401089909517,,12345,0.20292668575787776
,,0.3290470242500305,mask_Body+Scene_pure_random_01_mean,pure_matched_random,816,0.1260351985692978,E3_joint_redundancy,,,,,Body,0.6789125204086304,Body+Scene,0.2065068632364273,0.5775867700576782,coco_polygon,0.2065068632364273,-0.07548467435198208,,12345,0.19896075092054666
,,0.3386496305465698,mask_Body+Scene_pure_random_02_mean,pure_matched_random,816,0.126413494348526,E3_joint_redundancy,,,,,Body,0.6785092353820801,Body+Scene,0.23611517250537872,0.5784551501274109,coco_polygon,0.23611517250537872,-0.0776592474860255,,12345,0.1979748323655824
,,0.4090273380279541,mask_Body+Scene_pure_random_03_mean,pure_matched_random,816,0.16069427132606506,E3_joint_redundancy,,,,,Body,0.6800756454467773,Body+Scene,0.26684191823005676,0.5805408358573914,coco_polygon,0.26684191823005676,-0.0869292363013674,,12345,0.19684846254276323
,,0.398299902677536,mask_Body+Scene_pure_random_04_mean,pure_matched_random,816,0.13670843839645386,E3_joint_redundancy,,,,,Body,0.6760275363922119,Body+Scene,0.2219444364309311,0.5826438069343567,coco_polygon,0.2219444364309311,-0.0812992666684577,,12345,0.20000803894710692
,,0.3617401123046875,mask_Body+Scene_pure_random_05_mean,pure_matched_random,816,0.1335471272468567,E3_joint_redundancy,,,,,Body,0.66764235496521,Body+Scene,0.21163208782672882,0.5704783201217651,coco_polygon,0.21163208782672882,-0.06724105245143375,,12345,0.20036232901717357
,,0.3750576376914978,mask_Body_mean,target_roi,816,0.14178496599197388,E3_joint_redundancy,,,,,Body,0.6813021302223206,Body,0.2273780107498169,0.5769548416137695,coco_polygon,0.2273780107498169,-0.09300477765337536,,12345,0.20170906037120465
,,0.3835631012916565,mask_Body_pure_random_01_mean,pure_matched_random,816,0.14614740014076233,E3_joint_redundancy,,,,,Body,0.6818326115608215,Body,0.22909599542617798,0.5771700739860535,coco_polygon,0.22909599542617798,-0.09316796211330969,,12345,0.20053362315615145
,,0.38186803460121155,mask_Body_pure_random_02_mean,pure_matched_random,816,0.1533949077129364,E3_joint_redundancy,,,,,Body,0.6805149912834167,Body,0.23059196770191193,0.5751146674156189,coco_polygon,0.23059196770191193,-0.09397661421900529,,12345,0.19954279269977962
,,0.3972066044807434,mask_Body_pure_random_03_mean,pure_matched_random,816,0.14300738275051117,E3_joint_redundancy,,,,,Body,0.6813925504684448,Body,0.24294519424438477,0.5748871564865112,coco_polygon,0.24294519424438477,-0.09268346396708195,,12345,0.198155953573204
,,0.41190099716186523,mask_Body_pure_random_04_mean,pure_matched_random,816,0.14554280042648315,E3_joint_redundancy,,,,,Body,0.680991530418396,Body,0.24650907516479492,0.574129045009613,coco_polygon,0.24650907516479492,-0.09230756217539816,,12345,0.19914667469288636
,,0.3810177147388458,mask_Body_pure_random_05_mean,pure_matched_random,816,0.14017096161842346,E3_joint_redundancy,,,,,Body,0.6809199452400208,Body,0.23041951656341553,0.5743706226348877,coco_polygon,0.23041951656341553,-0.09344945627670471,,12345,0.19972682769749872
,,0.3908085525035858,mask_Face+Body+Scene_mean,target_roi,816,0.10880768299102783,E3_joint_redundancy,,,,,Body,0.6786459684371948,Face+Body+Scene,0.18259663879871368,0.5757529735565186,coco_polygon,0.18259663879871368,-0.08093488725376606,,12345,0.20439336897437338
,,0.34212711453437805,mask_Face+Body+Scene_pure_random_01_mean,pure_matched_random,816,0.13403378427028656,E3_joint_redundancy,,,,,Body,0.680471658706665,Face+Body+Scene,0.239413782954216,0.5769770741462708,coco_polygon,0.239413782954216,-0.09073442754229775,,12345,0.19854628226184157
