category,condition,dataset_idx,pixel_corr,ssim,lpips,clip,dino
Body,Body_random_full_01_zero,21,0.04037401828733581,0.1934183856147299,0.666762113571167,0.7750812768936157,0.6321494579315186
Body,Body_random_full_01_zero,40,0.3514739797108602,0.7005773128637365,0.538180947303772,0.7525826692581177,0.2578333616256714
Body,Body_random_full_01_zero,220,-0.143072095356595,0.42207536836079174,0.7021291851997375,0.39546066522598267,0.03218310698866844
Body,Body_random_full_01_zero,366,-0.050269166967029294,0.40617518801173286,0.7330414056777954,0.6581681966781616,0.24241188168525696
Body,Body_random_full_01_zero,474,0.24143833479967486,0.23555919309410459,0.6555784940719604,0.4739985764026642,0.1611143946647644
Body,Body_random_full_01_zero,716,-0.04179324579160738,0.22233379076995,0.6737649440765381,0.44985431432724,0.07242754101753235
Body,Body_random_full_01_zero,816,-0.06697694912400298,0.207981729997946,0.6865649223327637,0.4146834909915924,0.11907698214054108
Body,Body_random_full_01_zero,847,-0.01920838246015103,0.2823570021125582,0.6628410816192627,0.5155308842658997,-0.021497316658496857
Body,Body_random_full_01_zero,931,0.20593145634272936,0.2815133804476711,0.6686505079269409,0.799027681350708,0.7498558163642883
Body,Body_random_full_01_zero,941,-0.04029647308800905,0.325506583272333,0.6599835157394409,0.5213330388069153,0.10897845029830933
Body,Body_random_full_02_zero,21,0.04015983392866632,0.20352855095401184,0.6626690626144409,0.7620389461517334,0.6202852725982666
Body,Body_random_full_02_zero,40,0.2896936097439363,0.713694870011518,0.5585961937904358,0.6401288509368896,0.1821780800819397
Body,Body_random_full_02_zero,220,-0.18951892772728332,0.42105549304344797,0.7097688317298889,0.39017215371131897,0.047451216727495193
Body,Body_random_full_02_zero,366,-0.018963788484458823,0.4068775694809406,0.7413674592971802,0.5991557836532593,0.08401736617088318
Body,Body_random_full_02_zero,474,0.22629491603414179,0.22045855623303487,0.6651059985160828,0.4298490285873413,0.09091763943433762
Body,Body_random_full_02_zero,716,-0.15644039978915084,0.2361778510581691,0.6684098839759827,0.5221337676048279,0.048707060515880585
Body,Body_random_full_02_zero,816,-0.0932782686993707,0.20168584407982793,0.6904275417327881,0.44668009877204895,0.11119300127029419
Body,Body_random_full_02_zero,847,-0.0475788440325802,0.30573171953391387,0.6912082433700562,0.7042582631111145,0.15560346841812134
Body,Body_random_full_02_zero,931,0.0920759697022623,0.2943983992454836,0.657322108745575,0.7393051385879517,0.7100599408149719
Body,Body_random_full_02_zero,941,-0.0013903449447375583,0.32928176267889897,0.6514105200767517,0.5651327967643738,0.1885688751935959
Body,Body_random_full_03_zero,21,0.08196252333405556,0.23748693228284032,0.663697361946106,0.7169698476791382,0.6560994386672974
Body,Body_random_full_03_zero,40,0.26317361340024026,0.7017816145421297,0.584359884262085,0.7042865753173828,0.35327816009521484
Body,Body_random_full_03_zero,220,-0.0971362170566257,0.3728343296071752,0.7385699152946472,0.48730993270874023,0.09675377607345581
Body,Body_random_full_03_zero,366,-0.08475065801261772,0.385019116481015,0.7359125018119812,0.6671705842018127,0.2888139486312866
Body,Body_random_full_03_zero,474,0.22991501876339923,0.23623724614014266,0.6504438519477844,0.45199599862098694,0.16944879293441772
Body,Body_random_full_03_zero,716,-0.05272809641472082,0.2446348311640669,0.6500258445739746,0.5645069479942322,0.0483519472181797
Body,Body_random_full_03_zero,816,-0.09791372136871976,0.18873098334653185,0.6631832718849182,0.4488956928253174,0.10330130159854889
Body,Body_random_full_03_zero,847,-0.004032375838273536,0.34558868650836455,0.727584183216095,0.6158861517906189,0.08403407037258148
Body,Body_random_full_03_zero,931,0.1389471760907542,0.29574403341124456,0.6841856241226196,0.7574374675750732,0.7299143075942993
Body,Body_random_full_03_zero,941,-0.1849813955031629,0.2237870311661522,0.6704409122467041,0.5542261600494385,0.08007436990737915
Body,Body_random_full_04_zero,21,0.0708334117040967,0.2089085257431695,0.6637874245643616,0.7389956712722778,0.6263968348503113
Body,Body_random_full_04_zero,40,0.2870125965116583,0.716731820425343,0.5722342729568481,0.7523659467697144,0.424958735704422
Body,Body_random_full_04_zero,220,-0.17230416677885643,0.43234524233655264,0.6953287720680237,0.3057456612586975,0.06047080084681511
Body,Body_random_full_04_zero,366,-0.07032589490073352,0.40529555575506726,0.7456434965133667,0.6493830680847168,0.2494129091501236
Body,Body_random_full_04_zero,474,0.2354852319669263,0.22832803733842202,0.6554914712905884,0.46636664867401123,0.08960801362991333
Body,Body_random_full_04_zero,716,-0.14463812143840624,0.23264597163581544,0.6591991186141968,0.5517579913139343,0.04384641349315643
Body,Body_random_full_04_zero,816,-0.15295775991144087,0.19736963207373093,0.6764044761657715,0.615441083908081,0.10142192989587784
Body,Body_random_full_04_zero,847,-0.04600286414265431,0.2850506851194435,0.6732119917869568,0.6035137176513672,0.13135604560375214
Body,Body_random_full_04_zero,931,0.1271257702978959,0.2839577336813041,0.6425528526306152,0.7237942218780518,0.7331739664077759
Body,Body_random_full_04_zero,941,0.0064202656093583915,0.3196234222261669,0.6521002054214478,0.6470350623130798,0.23604990541934967
Body,Body_random_full_05_zero,21,0.07711526050218677,0.2199646475216684,0.6627585887908936,0.7391623258590698,0.6108586192131042
Body,Body_random_full_05_zero,40,0.30089288919382723,0.7278056243919643,0.5537880063056946,0.6909959316253662,0.241348534822464
Body,Body_random_full_05_zero,220,-0.1461921770572088,0.40962437904204896,0.7223622798919678,0.41221946477890015,0.06678852438926697
Body,Body_random_full_05_zero,366,-0.09095174202402932,0.35828863806719063,0.7316505908966064,0.7203412652015686,0.2294768989086151
Body,Body_random_full_05_zero,474,0.2205278674619276,0.2338803640459603,0.6696707010269165,0.4472130537033081,0.1019657552242279
Body,Body_random_full_05_zero,716,-0.009961417127958581,0.21604131080547923,0.6765056252479553,0.5588563084602356,0.020499393343925476
Body,Body_random_full_05_zero,816,-0.14852467992185664,0.16004296202727603,0.680340051651001,0.5379945039749146,0.1099359318614006
Body,Body_random_full_05_zero,847,-0.008148634101984395,0.2963626277402179,0.6674749255180359,0.6237877011299133,0.15522132813930511
Body,Body_random_full_05_zero,931,0.11615088529532817,0.28724476891855527,0.6348502039909363,0.7420995235443115,0.7338230609893799
Body,Body_random_full_05_zero,941,-0.014521393888844637,0.3155860713778797,0.6548436284065247,0.629204273223877,0.24095255136489868
Body,Scene_unrelated_equal4_zero,21,0.05735200767192935,0.22264220685375322,0.6611979007720947,0.767302393913269,0.599023699760437
Body,Scene_unrelated_equal4_zero,40,0.24854439079240373,0.6986918684162032,0.5741618871688843,0.6978378295898438,0.26343783736228943
Body,Scene_unrelated_equal4_zero,220,-0.13019888126755694,0.4260838340638772,0.6778626441955566,0.4432086944580078,0.10031247138977051
Body,Scene_unrelated_equal4_zero,366,-0.09489866581055119,0.3997508640029752,0.7336646318435669,0.6711273193359375,0.19352763891220093
Body,Scene_unrelated_equal4_zero,474,0.2199049060906102,0.232472572712381,0.6646918058395386,0.36467695236206055,0.13153280317783356
Body,Scene_unrelated_equal4_zero,716,-0.04371860150984063,0.2369279866160321,0.6897733211517334,0.5389252305030823,0.184868723154068
Body,Scene_unrelated_equal4_zero,816,-0.0831072952939842,0.202736075523587,0.6783156991004944,0.3729685842990875,0.13767075538635254
Body,Scene_unrelated_equal4_zero,847,-0.04848112774706651,0.298121667755671,0.68266761302948,0.599412202835083,0.045744240283966064
Body,Scene_unrelated_equal4_zero,931,0.07193331249857335,0.28865108438129594,0.6522254347801208,0.7867021560668945,0.6772928237915039
Body,Scene_unrelated_equal4_zero,941,0.004458441721219179,0.340867955355971,0.6616989374160767,0.5541085004806519,0.2788551151752472
Body,no_mask,21,0.06432817153643916,0.22534238281676572,0.652892529964447,0.7512772083282471,0.6236372590065002
Body,no_mask,40,0.24723432861012945,0.7038116787554429,0.5782890319824219,0.706060528755188,0.2515607178211212
