category,condition,dataset_idx,pixel_corr,ssim,lpips,clip,dino
Scene,Scene_random_equal4_04_zero,842,0.04988994770197799,0.2694427663327382,0.7855333089828491,0.6835107803344727,0.07234858721494675
Scene,Scene_random_equal4_04_zero,893,0.3434414132841345,0.2841330887675824,0.7817530035972595,0.546120285987854,0.08699146658182144
Scene,Scene_random_equal4_04_zero,999,0.08007428595940944,0.32546928713750495,0.7344813346862793,0.6811200976371765,0.015213223174214363
Scene,Scene_random_equal4_05_zero,132,0.08065717749714667,0.1010654088920595,0.6731116771697998,0.5457408428192139,0.15750190615653992
Scene,Scene_random_equal4_05_zero,199,0.15063176425978317,0.20137218333058143,0.6890115737915039,0.6511337161064148,0.24479609727859497
Scene,Scene_random_equal4_05_zero,214,-0.05420534044839824,0.28710117423821147,0.6697595715522766,0.7506048679351807,0.18613073229789734
Scene,Scene_random_equal4_05_zero,303,0.10165285997842675,0.45493972661586735,0.7575375437736511,0.7320268750190735,0.1406726986169815
Scene,Scene_random_equal4_05_zero,486,0.0934835234666769,0.09010048498175793,0.717170000076294,0.5505827069282532,0.03140508383512497
Scene,Scene_random_equal4_05_zero,545,0.08980001340083872,0.4281520765186108,0.7667129635810852,0.7232511043548584,0.03101225383579731
Scene,Scene_random_equal4_05_zero,640,-0.04699039418188152,0.16823627695991805,0.6368910074234009,0.8511404395103455,0.5998795032501221
Scene,Scene_random_equal4_05_zero,842,0.05086446727384469,0.2626303008097493,0.7760365009307861,0.7139490246772766,0.024994168430566788
Scene,Scene_random_equal4_05_zero,893,0.34072611016328086,0.2817651467911132,0.783247172832489,0.5543426275253296,0.10939408093690872
Scene,Scene_random_equal4_05_zero,999,0.13252928341641249,0.3537718987281537,0.7258321046829224,0.6631599068641663,0.013235621154308319
Scene,Scene_random_full_01_zero,132,0.07062970266968403,0.11111070711733477,0.6777468323707581,0.561076283454895,0.11250758171081543
Scene,Scene_random_full_01_zero,199,0.12585446484452195,0.19241305400477166,0.708661675453186,0.5845143795013428,0.09396863728761673
Scene,Scene_random_full_01_zero,214,-0.019034876070893433,0.2629641503495857,0.6761370897293091,0.8309009075164795,0.23724399507045746
Scene,Scene_random_full_01_zero,303,0.16998831672574055,0.43135330143378414,0.7445369958877563,0.5958738923072815,0.14794206619262695
Scene,Scene_random_full_01_zero,486,0.10998771390475535,0.09705845531375039,0.7591544985771179,0.6466570496559143,0.15286140143871307
Scene,Scene_random_full_01_zero,545,0.0739746592415211,0.3711940654427496,0.7412635087966919,0.7189627289772034,0.05149725824594498
Scene,Scene_random_full_01_zero,640,-0.006883964969262323,0.18887229415429052,0.6951546669006348,0.7551494836807251,0.3027103841304779
Scene,Scene_random_full_01_zero,842,0.049011211497382384,0.24942439801025934,0.7775781154632568,0.7287434935569763,0.08422684669494629
Scene,Scene_random_full_01_zero,893,0.3293864633330442,0.2876837188334246,0.7748172879219055,0.5873039364814758,0.09388341009616852
Scene,Scene_random_full_01_zero,999,0.16791625012738853,0.339456185570119,0.7041302919387817,0.6599059104919434,0.030626751482486725
Scene,Scene_random_full_02_zero,132,0.057469105791619485,0.10453815073547269,0.6676726341247559,0.53221595287323,0.16871443390846252
Scene,Scene_random_full_02_zero,199,0.1307494447801265,0.20346291766153393,0.6891335248947144,0.5620825290679932,-0.011706692166626453
Scene,Scene_random_full_02_zero,214,-0.07652529706205723,0.2663070869318174,0.6760515570640564,0.8434505462646484,0.20292410254478455
Scene,Scene_random_full_02_zero,303,0.08101254554685815,0.4171619908809501,0.7783195972442627,0.6104359030723572,0.07159798592329025
Scene,Scene_random_full_02_zero,486,0.23124116406268116,0.11434321857331263,0.7926637530326843,0.5564823746681213,0.05183859542012215
Scene,Scene_random_full_02_zero,545,0.0938096180848239,0.3733667194331773,0.7576728463172913,0.735758900642395,0.12089365720748901
Scene,Scene_random_full_02_zero,640,-0.03674018530711709,0.1660677641315948,0.6290439367294312,0.8018835186958313,0.5068463683128357
Scene,Scene_random_full_02_zero,842,0.042962855207844056,0.26655652760484533,0.7941884994506836,0.6923787593841553,0.03681853413581848
Scene,Scene_random_full_02_zero,893,0.26069132367091585,0.2726409922136805,0.7559124827384949,0.35744941234588623,0.05696568638086319
Scene,Scene_random_full_02_zero,999,0.038652523075227006,0.3168845775793852,0.7422443628311157,0.6608810424804688,0.004258552100509405
Scene,Scene_random_full_03_zero,132,0.08553065516313423,0.1057234058425642,0.68443363904953,0.5952646732330322,0.1177966296672821
Scene,Scene_random_full_03_zero,199,0.05747307100934838,0.20429031245581233,0.7156432271003723,0.5785192847251892,0.4809296131134033
Scene,Scene_random_full_03_zero,214,-0.014551551199896292,0.24304929502665856,0.6497496366500854,0.636852502822876,0.06090838089585304
Scene,Scene_random_full_03_zero,303,0.093553134962579,0.415903532263152,0.7385071516036987,0.581475555896759,0.027575630694627762
Scene,Scene_random_full_03_zero,486,0.08128858997434926,0.09072819368517546,0.7437567710876465,0.5336949229240417,0.06021473556756973
Scene,Scene_random_full_03_zero,545,0.1064686214192372,0.4018382421130844,0.7531230449676514,0.7465580701828003,0.019044045358896255
Scene,Scene_random_full_03_zero,640,0.043760710758612494,0.208039523327747,0.7951534390449524,0.7027014493942261,0.28773564100265503
Scene,Scene_random_full_03_zero,842,0.10071679692960277,0.2573172857011798,0.7054997682571411,0.7386907339096069,0.06007445603609085
Scene,Scene_random_full_03_zero,893,0.3425836275046736,0.28575535019166753,0.7970947027206421,0.5223154425621033,0.12996524572372437
Scene,Scene_random_full_03_zero,999,0.1234355085304222,0.3490820477143223,0.7445266842842102,0.6584184169769287,-0.019168995320796967
Scene,Scene_random_full_04_zero,132,0.07602253337159913,0.11142045282609975,0.6765334010124207,0.6558758616447449,0.1957227885723114
Scene,Scene_random_full_04_zero,199,0.17348393178816615,0.19812407795958079,0.7103353142738342,0.6470736265182495,0.06200125813484192
Scene,Scene_random_full_04_zero,214,-0.13202611981293702,0.2969562804746685,0.6768877506256104,0.7626439332962036,0.20786425471305847
