category,condition,dataset_idx,pixel_corr,ssim,lpips,clip,dino
Face,no_mask_repeat,158,-0.17304165666007998,0.22128520713083988,0.7729015350341797,0.4155447781085968,0.12675684690475464
Face,no_mask_repeat,287,0.04858096490553917,0.3577018346179279,0.7255531549453735,0.4942753314971924,0.14112794399261475
Face,no_mask_repeat,415,-0.09667515178340398,0.5372379786546028,0.6506620049476624,0.5286732912063599,0.2502877712249756
Face,no_mask_repeat,465,-0.12671766509080643,0.2376999399621919,0.696658730506897,0.43598124384880066,0.23297595977783203
Face,no_mask_repeat,529,0.03488391632792293,0.425594475209944,0.6784002780914307,0.6302435398101807,0.23512965440750122
Face,no_mask_repeat,678,-0.04671807676319623,0.25916465226883734,0.6979504823684692,0.5728144645690918,0.10372088849544525
Face,no_mask_repeat,756,-0.11654148346446937,0.4405715666995325,0.7360386848449707,0.6525816917419434,0.358107328414917
Face,no_mask_repeat,781,0.005920772639721124,0.4000028935713823,0.6471989750862122,0.7277960777282715,0.3291642665863037
Face,no_mask_repeat,789,0.14141374178490626,0.22854812889963716,0.6766180992126465,0.48918670415878296,0.09410589188337326
Face,no_mask_repeat,973,-0.07107759013264661,0.3655005521876332,0.7436923980712891,0.5470284819602966,0.26016765832901
