background_clip,background_dino,clip,condition,control_type,dataset_idx,dino,experiment,face_detection_success,face_detector_backend,face_dino,face_lpips,image_category,lpips,masked_roi,person_dino,person_lpips,person_mask_method,person_region_consistency,pixel_corr,scene_class_consistency,seed,ssim
,,0.6509270071983337,mask_Scene_mean,target_roi,973,0.1990680992603302,E3_interaction,0.0,skimage_bundled_lbp_smoke_fallback,0.20581410825252533,0.847011387348175,Face,0.744598388671875,Scene,,,,,-0.11815732060976993,,12345,0.35837343166700525
,,0.5561679005622864,mask_Scene_pure_random_01_mean,pure_matched_random,973,0.2745916247367859,E3_interaction,0.0,skimage_bundled_lbp_smoke_fallback,0.10803217440843582,0.868327260017395,Face,0.7468146085739136,Scene,,,,,-0.0726164712928612,,12345,0.36735001634431574
,,0.5067653059959412,mask_Scene_pure_random_02_mean,pure_matched_random,973,0.24427086114883423,E3_interaction,0.0,skimage_bundled_lbp_smoke_fallback,0.10916344821453094,0.8648325204849243,Face,0.7458999752998352,Scene,,,,,-0.0746226475542633,,12345,0.374672070786237
,,0.544172465801239,mask_Scene_pure_random_03_mean,pure_matched_random,973,0.2698575556278229,E3_interaction,0.0,skimage_bundled_lbp_smoke_fallback,0.10674667358398438,0.871218204498291,Face,0.7450655698776245,Scene,,,,,-0.07024316068207617,,12345,0.3669248750384278
,,0.5262351036071777,mask_Scene_pure_random_04_mean,pure_matched_random,973,0.1792990267276764,E3_interaction,0.0,skimage_bundled_lbp_smoke_fallback,0.20743390917778015,0.8697317838668823,Face,0.748572826385498,Scene,,,,,-0.0769967692780529,,12345,0.3783885455285629
,,0.5525947213172913,mask_Scene_pure_random_05_mean,pure_matched_random,973,0.25368446111679077,E3_interaction,0.0,skimage_bundled_lbp_smoke_fallback,0.11767410486936569,0.86900395154953,Face,0.7426994442939758,Scene,,,,,-0.07021678854638144,,12345,0.36541439228502315
,,0.5470852255821228,no_mask,none,973,0.26016777753829956,E3_interaction,0.0,skimage_bundled_lbp_smoke_fallback,0.107241690158844,0.8715379238128662,Face,0.7436922192573547,none,,,,,-0.07107759013264661,,12345,0.3655005521876332
,,0.5470852255821228,no_mask_repeat,none,973,0.26016777753829956,E3_interaction,0.0,skimage_bundled_lbp_smoke_fallback,0.107241690158844,0.8715379238128662,Face,0.7436922192573547,none,,,,,-0.07107759013264661,,12345,0.3655005521876332
,,0.3750576376914978,mask_Body_mean,target_roi,816,0.14178496599197388,E3_interaction,,,,,Body,0.6813021302223206,Body,0.2273780107498169,0.5769548416137695,coco_polygon,0.2273780107498169,-0.09300477765337536,,12345,0.20170906037120465
,,0.4268655478954315,mask_Body_pure_random_01_mean,pure_matched_random,816,0.13385170698165894,E3_interaction,,,,,Body,0.6815636157989502,Body,0.24884122610092163,0.5737259984016418,coco_polygon,0.24884122610092163,-0.09409421966247891,,12345,0.19732345952714625
,,0.3768787980079651,mask_Body_pure_random_02_mean,pure_matched_random,816,0.1426880806684494,E3_interaction,,,,,Body,0.682050347328186,Body,0.22851917147636414,0.5769000053405762,coco_polygon,0.22851917147636414,-0.09351766332383904,,12345,0.2002659018348503
,,0.4029184877872467,mask_Body_pure_random_03_mean,pure_matched_random,816,0.10153980553150177,E3_interaction,,,,,Body,0.668906569480896,Body,0.17935329675674438,0.5705888271331787,coco_polygon,0.17935329675674438,-0.10115251752002767,,12345,0.18114736691070016
,,0.4149845838546753,mask_Body_pure_random_04_mean,pure_matched_random,816,0.14069147408008575,E3_interaction,,,,,Body,0.6812735795974731,Body,0.24005983769893646,0.574856698513031,coco_polygon,0.24005983769893646,-0.09216142032126612,,12345,0.19961578826546322
,,0.3822600841522217,mask_Body_pure_random_05_mean,pure_matched_random,816,0.14155760407447815,E3_interaction,,,,,Body,0.6802179217338562,Body,0.21887415647506714,0.5746290683746338,coco_polygon,0.21887415647506714,-0.09346433872442637,,12345,0.20026196969315765
