dataset_idx,excess_causal_loss,image_category,masked_roi,metric,num_seeds
887,-0.022682237625122073,Face,Face,face_dino,3
973,0.03274496495723725,Face,Face,face_dino,3
1,0.06666666666666667,Face,Face,face_detection_success,3
16,0.0,Face,Face,face_detection_success,3
20,0.0,Face,Face,face_detection_success,3
51,0.06666666666666667,Face,Face,face_detection_success,3
77,0.26666666666666666,Face,Face,face_detection_success,3
135,0.0,Face,Face,face_detection_success,3
158,0.0,Face,Face,face_detection_success,3
177,0.0,Face,Face,face_detection_success,3
188,0.13333333333333333,Face,Face,face_detection_success,3
218,-0.26666666666666666,Face,Face,face_detection_success,3
287,-0.20000000000000004,Face,Face,face_detection_success,3
