background_clip,background_dino,clip,condition,control_type,dataset_idx,dino,experiment,face_detection_success,face_detector_backend,face_dino,face_lpips,image_category,local_region_pixels,lpips,masked_roi,person_dino,person_lpips,person_mask_method,person_region_consistency,pixel_corr,scene_class_consistency,seed,ssim
,,0.594907283782959,mask_Body_mean,target_roi,1,0.3849487006664276,E3_interaction,0.0,opencv_haar_e1,0.2712196707725525,0.7722731232643127,Face,4356,0.7060044407844543,Body,,,,,-0.05490102601772369,,12345,0.20641131957442435
,,0.44012191891670227,mask_Body_mean,target_roi,16,0.1634887158870697,E3_interaction,1.0,opencv_haar_e1,0.30708202719688416,0.7632156014442444,Face,12544,0.6842383146286011,Body,,,,,0.03832481934606595,,12345,0.2017264886630288
,,0.686360776424408,mask_Body_mean,target_roi,20,0.3499680757522583,E3_interaction,0.0,opencv_haar_e1,0.5171023607254028,0.7445251941680908,Face,7396,0.6323397755622864,Body,,,,,-0.08542036934571694,,12345,0.24651281277028517
,,0.3712867498397827,mask_Body_mean,target_roi,51,0.0551152229309082,E3_interaction,0.0,opencv_haar_e1,0.021684177219867706,0.9038324952125549,Face,3364,0.7797741889953613,Body,,,,,-0.0001843666046356422,,12345,0.27313361232316524
,,0.5213244557380676,mask_Body_mean,target_roi,77,0.04560292512178421,E3_interaction,0.0,opencv_haar_e1,0.20220182836055756,0.688007116317749,Face,8649,0.7016956806182861,Body,,,,,-0.0860950258601352,,12345,0.2255925781398894
,,0.5970624089241028,mask_Body_mean,target_roi,135,0.36685851216316223,E3_interaction,1.0,opencv_haar_e1,0.40769925713539124,0.6406917572021484,Face,14400,0.6822482347488403,Body,,,,,0.10157755978239214,,12345,0.3533196925678003
,,0.43756014108657837,mask_Body_mean,target_roi,158,0.2237500697374344,E3_interaction,1.0,opencv_haar_e1,0.332236647605896,0.7051955461502075,Face,33856,0.7742211818695068,Body,,,,,-0.13609716945187134,,12345,0.22968544377881098
,,0.6168689727783203,mask_Body_mean,target_roi,177,0.21699659526348114,E3_interaction,1.0,opencv_haar_e1,0.3233751058578491,0.8888080716133118,Face,15376,0.6728434562683105,Body,,,,,0.02827240458120389,,12345,0.3141266574418771
,,0.5167928338050842,mask_Body_mean,target_roi,188,0.060860421508550644,E3_interaction,0.0,opencv_haar_e1,0.2252248227596283,0.9635992050170898,Face,9409,0.7263409495353699,Body,,,,,0.1047777389909324,,12345,0.476726471868455
,,0.5752984285354614,mask_Body_mean,target_roi,218,0.4495459496974945,E3_interaction,1.0,opencv_haar_e1,0.23626986145973206,0.6822358965873718,Face,4489,0.6922823190689087,Body,,,,,0.12589387265434507,,12345,0.131131586557679
,,0.4600294232368469,mask_Body_mean,target_roi,287,0.12281199544668198,E3_interaction,0.0,opencv_haar_e1,0.12876009941101074,0.7936076521873474,Face,32761,0.7408467531204224,Body,,,,,0.07740756215613484,,12345,0.37040924166328476
,,0.4593445956707001,mask_Body_mean,target_roi,292,0.24684171378612518,E3_interaction,1.0,opencv_haar_e1,0.3033815324306488,0.7579232454299927,Face,7569,0.6784422397613525,Body,,,,,0.15644176899745912,,12345,0.3046445024192778
,,0.22852250933647156,mask_Body_mean,target_roi,295,-0.009646892547607422,E3_interaction,1.0,opencv_haar_e1,0.018739331513643265,0.8752669095993042,Face,12100,0.734933078289032,Body,,,,,-0.08993302958528238,,12345,0.48392801165721755
,,0.4977530539035797,mask_Body_mean,target_roi,340,0.2733262777328491,E3_interaction,1.0,opencv_haar_e1,0.38848310708999634,0.8189204335212708,Face,7569,0.6692425608634949,Body,,,,,-0.05394008518136538,,12345,0.218859241881765
,,0.5261644721031189,mask_Body_mean,target_roi,375,0.012273009866476059,E3_interaction,1.0,opencv_haar_e1,0.09736036509275436,0.932720422744751,Face,4900,0.6931343078613281,Body,,,,,0.07453669038439525,,12345,0.12063763183030667
,,0.6664785146713257,mask_Body_mean,target_roi,384,0.365540474653244,E3_interaction,0.0,opencv_haar_e1,0.18256521224975586,0.8993173837661743,Face,8281,0.7825595736503601,Body,,,,,0.19445084320507613,,12345,0.32685979380300156
,,0.5567198991775513,mask_Body_mean,target_roi,415,0.220255047082901,E3_interaction,0.0,opencv_haar_e1,0.2170039862394333,0.701336681842804,Face,30625,0.6526700854301453,Body,,,,,-0.10882613637879038,,12345,0.5403343003166985
,,0.5520207285881042,mask_Body_mean,target_roi,434,0.2004227638244629,E3_interaction,0.0,opencv_haar_e1,0.6221869587898254,0.9319924116134644,Face,14161,0.7110157012939453,Body,,,,,0.2007684046828863,,12345,0.27660421826220566
