background_clip,background_dino,condition,control_type,dataset_idx,experiment,face_detection_success,face_dino,face_lpips,image_category,local_region_pixels,masked_roi,person_dino,person_lpips,person_mask_method,person_region_consistency,scene_class_consistency,seed
,,mask_Body_pure_random_05_mean,pure_matched_random,606,E3_interaction,0.0,0.22301743924617767,0.8220375180244446,Face,10000,Body,,,,,,23456
,,mask_Body_pure_random_05_mean,pure_matched_random,678,E3_interaction,0.0,0.3576086461544037,0.7695990800857544,Face,17956,Body,,,,,,23456
,,mask_Body_pure_random_05_mean,pure_matched_random,708,E3_interaction,0.0,0.1716528683900833,0.621186375617981,Face,8100,Body,,,,,,23456
,,mask_Body_pure_random_05_mean,pure_matched_random,756,E3_interaction,1.0,0.38076651096343994,0.7159040570259094,Face,42025,Body,,,,,,23456
,,mask_Body_pure_random_05_mean,pure_matched_random,762,E3_interaction,0.0,0.14464016258716583,0.8511924743652344,Face,3249,Body,,,,,,23456
,,mask_Body_pure_random_05_mean,pure_matched_random,781,E3_interaction,0.0,0.15262329578399658,0.8307058811187744,Face,16641,Body,,,,,,23456
,,mask_Body_pure_random_05_mean,pure_matched_random,789,E3_interaction,1.0,0.4034445881843567,0.7174709439277649,Face,17424,Body,,,,,,23456
,,mask_Body_pure_random_05_mean,pure_matched_random,817,E3_interaction,0.0,0.15337583422660828,0.8433394432067871,Face,3025,Body,,,,,,23456
,,mask_Body_pure_random_05_mean,pure_matched_random,820,E3_interaction,0.0,0.20848077535629272,0.6900540590286255,Face,7569,Body,,,,,,23456
,,mask_Body_pure_random_05_mean,pure_matched_random,838,E3_interaction,1.0,0.09782573580741882,0.8694005012512207,Face,11236,Body,,,,,,23456
,,mask_Body_pure_random_05_mean,pure_matched_random,877,E3_interaction,0.0,0.22595509886741638,0.7453827857971191,Face,3481,Body,,,,,,23456
,,mask_Body_pure_random_05_mean,pure_matched_random,887,E3_interaction,0.0,0.4222283959388733,0.6934586763381958,Face,8100,Body,,,,,,23456
,,mask_Body_pure_random_05_mean,pure_matched_random,973,E3_interaction,1.0,0.3389119505882263,0.6511638164520264,Face,52900,Body,,,,,,23456
,,mask_Face_mean,target_roi,1,E3_interaction,0.0,0.33383074402809143,0.8173189759254456,Face,4356,Face,,,,,,23456
,,mask_Face_mean,target_roi,16,E3_interaction,1.0,0.2242918312549591,0.6837863326072693,Face,12544,Face,,,,,,23456
,,mask_Face_mean,target_roi,20,E3_interaction,0.0,0.248200923204422,0.7790216207504272,Face,7396,Face,,,,,,23456
,,mask_Face_mean,target_roi,51,E3_interaction,0.0,0.055245522409677505,0.7753731608390808,Face,3364,Face,,,,,,23456
,,mask_Face_mean,target_roi,77,E3_interaction,1.0,0.12249837815761566,0.7479916214942932,Face,8649,Face,,,,,,23456
,,mask_Face_mean,target_roi,135,E3_interaction,1.0,0.3593839406967163,0.717698335647583,Face,14400,Face,,,,,,23456
,,mask_Face_mean,target_roi,158,E3_interaction,1.0,0.15207232534885406,0.884353756904602,Face,33856,Face,,,,,,23456
,,mask_Face_mean,target_roi,177,E3_interaction,1.0,0.12854352593421936,0.9633267521858215,Face,15376,Face,,,,,,23456
,,mask_Face_mean,target_roi,188,E3_interaction,0.0,0.15602543950080872,0.977338433265686,Face,9409,Face,,,,,,23456
,,mask_Face_mean,target_roi,218,E3_interaction,1.0,0.30223920941352844,0.8380307555198669,Face,4489,Face,,,,,,23456
,,mask_Face_mean,target_roi,287,E3_interaction,0.0,0.08267318457365036,0.6975005269050598,Face,32761,Face,,,,,,23456
,,mask_Face_mean,target_roi,292,E3_interaction,0.0,0.08355266600847244,0.8392523527145386,Face,7569,Face,,,,,,23456
,,mask_Face_mean,target_roi,295,E3_interaction,1.0,0.01426318846642971,1.0322587490081787,Face,12100,Face,,,,,,23456
,,mask_Face_mean,target_roi,340,E3_interaction,1.0,0.13026060163974762,0.8170742988586426,Face,7569,Face,,,,,,23456
,,mask_Face_mean,target_roi,375,E3_interaction,0.0,0.0792049989104271,0.9405707716941833,Face,4900,Face,,,,,,23456
,,mask_Face_mean,target_roi,384,E3_interaction,0.0,0.1530482918024063,0.827284574508667,Face,8281,Face,,,,,,23456
,,mask_Face_mean,target_roi,415,E3_interaction,1.0,0.25395023822784424,0.6706202626228333,Face,30625,Face,,,,,,23456
,,mask_Face_mean,target_roi,434,E3_interaction,0.0,0.3659023642539978,0.6994585990905762,Face,14161,Face,,,,,,23456
,,mask_Face_mean,target_roi,465,E3_interaction,1.0,0.21928931772708893,0.7819288372993469,Face,24649,Face,,,,,,23456
,,mask_Face_mean,target_roi,498,E3_interaction,0.0,0.3600495755672455,0.573282778263092,Face,9604,Face,,,,,,23456
,,mask_Face_mean,target_roi,507,E3_interaction,1.0,0.2767409384250641,0.8587580919265747,Face,13689,Face,,,,,,23456
,,mask_Face_mean,target_roi,529,E3_interaction,1.0,0.30503222346305847,0.6778817176818848,Face,17161,Face,,,,,,23456
,,mask_Face_mean,target_roi,561,E3_interaction,0.0,0.44340795278549194,0.8451769351959229,Face,8464,Face,,,,,,23456
,,mask_Face_mean,target_roi,588,E3_interaction,0.0,0.12426256388425827,0.9626836180686951,Face,4225,Face,,,,,,23456
,,mask_Face_mean,target_roi,606,E3_interaction,0.0,0.21150308847427368,0.8270367383956909,Face,10000,Face,,,,,,23456
,,mask_Face_mean,target_roi,678,E3_interaction,0.0,0.354457825422287,0.7640255093574524,Face,17956,Face,,,,,,23456
,,mask_Face_mean,target_roi,708,E3_interaction,0.0,0.1438213586807251,0.638846755027771,Face,8100,Face,,,,,,23456
,,mask_Face_mean,target_roi,756,E3_interaction,1.0,0.34321433305740356,0.7288100719451904,Face,42025,Face,,,,,,23456
,,mask_Face_mean,target_roi,762,E3_interaction,0.0,0.1373785138130188,0.8532894849777222,Face,3249,Face,,,,,,23456
,,mask_Face_mean,target_roi,781,E3_interaction,0.0,0.16102933883666992,0.8215645551681519,Face,16641,Face,,,,,,23456
,,mask_Face_mean,target_roi,789,E3_interaction,1.0,0.21441267430782318,0.767249584197998,Face,17424,Face,,,,,,23456
,,mask_Face_mean,target_roi,817,E3_interaction,1.0,0.20685335993766785,0.8583353161811829,Face,3025,Face,,,,,,23456
,,mask_Face_mean,target_roi,820,E3_interaction,0.0,0.23654396831989288,0.6816484928131104,Face,7569,Face,,,,,,23456
,,mask_Face_mean,target_roi,838,E3_interaction,1.0,0.13983114063739777,0.8202927112579346,Face,11236,Face,,,,,,23456
,,mask_Face_mean,target_roi,877,E3_interaction,0.0,0.2348000854253769,0.7460244297981262,Face,3481,Face,,,,,,23456
,,mask_Face_mean,target_roi,887,E3_interaction,0.0,0.41716355085372925,0.7903165221214294,Face,8100,Face,,,,,,23456
,,mask_Face_mean,target_roi,973,E3_interaction,1.0,0.18263165652751923,0.6295121908187866,Face,52900,Face,,,,,,23456
,,mask_Face_pure_random_01_mean,pure_matched_random,1,E3_interaction,0.0,0.3274625539779663,0.8155883550643921,Face,4356,Face,,,,,,23456
,,mask_Face_pure_random_01_mean,pure_matched_random,16,E3_interaction,1.0,0.24345244467258453,0.682300329208374,Face,12544,Face,,,,,,23456
,,mask_Face_pure_random_01_mean,pure_matched_random,20,E3_interaction,0.0,0.2629144489765167,0.7801221609115601,Face,7396,Face,,,,,,23456
,,mask_Face_pure_random_01_mean,pure_matched_random,51,E3_interaction,0.0,0.09045466780662537,0.7848281264305115,Face,3364,Face,,,,,,23456
,,mask_Face_pure_random_01_mean,pure_matched_random,77,E3_interaction,1.0,0.09161163866519928,0.7500610947608948,Face,8649,Face,,,,,,23456
,,mask_Face_pure_random_01_mean,pure_matched_random,135,E3_interaction,1.0,0.31055358052253723,0.7115536332130432,Face,14400,Face,,,,,,23456
,,mask_Face_pure_random_01_mean,pure_matched_random,158,E3_interaction,1.0,0.15043893456459045,0.8891627192497253,Face,33856,Face,,,,,,23456
,,mask_Face_pure_random_01_mean,pure_matched_random,177,E3_interaction,1.0,0.13349726796150208,0.9628890752792358,Face,15376,Face,,,,,,23456
,,mask_Face_pure_random_01_mean,pure_matched_random,188,E3_interaction,0.0,0.15439923107624054,0.979775071144104,Face,9409,Face,,,,,,23456
,,mask_Face_pure_random_01_mean,pure_matched_random,218,E3_interaction,0.0,0.29171863198280334,0.8153409361839294,Face,4489,Face,,,,,,23456
,,mask_Face_pure_random_01_mean,pure_matched_random,287,E3_interaction,0.0,0.13589069247245789,0.6982685327529907,Face,32761,Face,,,,,,23456
,,mask_Face_pure_random_01_mean,pure_matched_random,292,E3_interaction,0.0,0.08828955143690109,0.8364536762237549,Face,7569,Face,,,,,,23456
,,mask_Face_pure_random_01_mean,pure_matched_random,295,E3_interaction,1.0,0.008553467690944672,0.7898459434509277,Face,12100,Face,,,,,,23456
,,mask_Face_pure_random_01_mean,pure_matched_random,340,E3_interaction,0.0,0.12539207935333252,0.8177268505096436,Face,7569,Face,,,,,,23456
,,mask_Face_pure_random_01_mean,pure_matched_random,375,E3_interaction,0.0,0.07340249419212341,0.933672308921814,Face,4900,Face,,,,,,23456
,,mask_Face_pure_random_01_mean,pure_matched_random,384,E3_interaction,0.0,0.21216601133346558,0.8427454829216003,Face,8281,Face,,,,,,23456
,,mask_Face_pure_random_01_mean,pure_matched_random,415,E3_interaction,1.0,0.2106073498725891,0.674726665019989,Face,30625,Face,,,,,,23456
,,mask_Face_pure_random_01_mean,pure_matched_random,434,E3_interaction,0.0,0.35961678624153137,0.6962779760360718,Face,14161,Face,,,,,,23456
,,mask_Face_pure_random_01_mean,pure_matched_random,465,E3_interaction,1.0,0.18932674825191498,0.7845945954322815,Face,24649,Face,,,,,,23456
,,mask_Face_pure_random_01_mean,pure_matched_random,498,E3_interaction,1.0,0.485596626996994,0.540043294429779,Face,9604,Face,,,,,,23456
,,mask_Face_pure_random_01_mean,pure_matched_random,507,E3_interaction,1.0,0.22993651032447815,0.8697851300239563,Face,13689,Face,,,,,,23456
,,mask_Face_pure_random_01_mean,pure_matched_random,529,E3_interaction,1.0,0.30525147914886475,0.6848340630531311,Face,17161,Face,,,,,,23456
,,mask_Face_pure_random_01_mean,pure_matched_random,561,E3_interaction,0.0,0.42388272285461426,0.8463753461837769,Face,8464,Face,,,,,,23456
,,mask_Face_pure_random_01_mean,pure_matched_random,588,E3_interaction,0.0,0.05875639244914055,0.9203278422355652,Face,4225,Face,,,,,,23456
,,mask_Face_pure_random_01_mean,pure_matched_random,606,E3_interaction,1.0,0.2514197528362274,0.8060307502746582,Face,10000,Face,,,,,,23456
,,mask_Face_pure_random_01_mean,pure_matched_random,678,E3_interaction,0.0,0.31302300095558167,0.7712748050689697,Face,17956,Face,,,,,,23456
,,mask_Face_pure_random_01_mean,pure_matched_random,708,E3_interaction,0.0,0.1378699392080307,0.6484628915786743,Face,8100,Face,,,,,,23456
,,mask_Face_pure_random_01_mean,pure_matched_random,756,E3_interaction,1.0,0.37230464816093445,0.731528639793396,Face,42025,Face,,,,,,23456
,,mask_Face_pure_random_01_mean,pure_matched_random,762,E3_interaction,1.0,0.1239219456911087,0.8437765836715698,Face,3249,Face,,,,,,23456
,,mask_Face_pure_random_01_mean,pure_matched_random,781,E3_interaction,0.0,0.16488635540008545,0.8334001302719116,Face,16641,Face,,,,,,23456
,,mask_Face_pure_random_01_mean,pure_matched_random,789,E3_interaction,0.0,0.2017543911933899,0.7664462924003601,Face,17424,Face,,,,,,23456
,,mask_Face_pure_random_01_mean,pure_matched_random,817,E3_interaction,1.0,0.1886601746082306,0.8611195087432861,Face,3025,Face,,,,,,23456
,,mask_Face_pure_random_01_mean,pure_matched_random,820,E3_interaction,0.0,0.1824721097946167,0.6775123476982117,Face,7569,Face,,,,,,23456
,,mask_Face_pure_random_01_mean,pure_matched_random,838,E3_interaction,1.0,0.06463773548603058,0.8249186873435974,Face,11236,Face,,,,,,23456
,,mask_Face_pure_random_01_mean,pure_matched_random,877,E3_interaction,0.0,0.22267509996891022,0.7261438965797424,Face,3481,Face,,,,,,23456
,,mask_Face_pure_random_01_mean,pure_matched_random,887,E3_interaction,0.0,0.36356568336486816,0.759918212890625,Face,8100,Face,,,,,,23456
,,mask_Face_pure_random_01_mean,pure_matched_random,973,E3_interaction,0.0,0.26163527369499207,0.6330034732818604,Face,52900,Face,,,,,,23456
,,mask_Face_pure_random_02_mean,pure_matched_random,1,E3_interaction,0.0,0.3214084804058075,0.8160622119903564,Face,4356,Face,,,,,,23456
,,mask_Face_pure_random_02_mean,pure_matched_random,16,E3_interaction,1.0,0.2349228709936142,0.6809881925582886,Face,12544,Face,,,,,,23456
,,mask_Face_pure_random_02_mean,pure_matched_random,20,E3_interaction,0.0,0.39121299982070923,0.8155423998832703,Face,7396,Face,,,,,,23456
,,mask_Face_pure_random_02_mean,pure_matched_random,51,E3_interaction,0.0,0.09409056603908539,0.7819618582725525,Face,3364,Face,,,,,,23456
,,mask_Face_pure_random_02_mean,pure_matched_random,77,E3_interaction,1.0,0.08249790966510773,0.7473697662353516,Face,8649,Face,,,,,,23456
,,mask_Face_pure_random_02_mean,pure_matched_random,135,E3_interaction,1.0,0.32638972997665405,0.7014288306236267,Face,14400,Face,,,,,,23456
,,mask_Face_pure_random_02_mean,pure_matched_random,158,E3_interaction,1.0,0.14185303449630737,0.8747461438179016,Face,33856,Face,,,,,,23456
,,mask_Face_pure_random_02_mean,pure_matched_random,177,E3_interaction,1.0,0.1575283408164978,0.9441119432449341,Face,15376,Face,,,,,,23456
,,mask_Face_pure_random_02_mean,pure_matched_random,188,E3_interaction,0.0,0.15677019953727722,0.9784453511238098,Face,9409,Face,,,,,,23456
,,mask_Face_pure_random_02_mean,pure_matched_random,218,E3_interaction,1.0,0.25085917115211487,0.8295818567276001,Face,4489,Face,,,,,,23456
,,mask_Face_pure_random_02_mean,pure_matched_random,287,E3_interaction,0.0,0.14862366020679474,0.6978799104690552,Face,32761,Face,,,,,,23456
,,mask_Face_pure_random_02_mean,pure_matched_random,292,E3_interaction,0.0,0.12732501327991486,0.8342313766479492,Face,7569,Face,,,,,,23456
,,mask_Face_pure_random_02_mean,pure_matched_random,295,E3_interaction,1.0,0.13072499632835388,0.9513121247291565,Face,12100,Face,,,,,,23456
,,mask_Face_pure_random_02_mean,pure_matched_random,340,E3_interaction,0.0,0.09390216320753098,0.8164923787117004,Face,7569,Face,,,,,,23456
,,mask_Face_pure_random_02_mean,pure_matched_random,375,E3_interaction,0.0,0.06830155849456787,0.9324262738227844,Face,4900,Face,,,,,,23456
,,mask_Face_pure_random_02_mean,pure_matched_random,384,E3_interaction,0.0,0.22793027758598328,0.8435589671134949,Face,8281,Face,,,,,,23456
,,mask_Face_pure_random_02_mean,pure_matched_random,415,E3_interaction,1.0,0.3104006052017212,0.6790763735771179,Face,30625,Face,,,,,,23456
,,mask_Face_pure_random_02_mean,pure_matched_random,434,E3_interaction,0.0,0.31760579347610474,0.7001091241836548,Face,14161,Face,,,,,,23456
,,mask_Face_pure_random_02_mean,pure_matched_random,465,E3_interaction,1.0,0.1790493130683899,0.7907159328460693,Face,24649,Face,,,,,,23456
,,mask_Face_pure_random_02_mean,pure_matched_random,498,E3_interaction,0.0,0.4487091898918152,0.5512655973434448,Face,9604,Face,,,,,,23456
,,mask_Face_pure_random_02_mean,pure_matched_random,507,E3_interaction,0.0,0.19281363487243652,0.8560924530029297,Face,13689,Face,,,,,,23456
,,mask_Face_pure_random_02_mean,pure_matched_random,529,E3_interaction,1.0,0.31115686893463135,0.684334397315979,Face,17161,Face,,,,,,23456
,,mask_Face_pure_random_02_mean,pure_matched_random,561,E3_interaction,0.0,0.39135482907295227,0.835145890712738,Face,8464,Face,,,,,,23456
,,mask_Face_pure_random_02_mean,pure_matched_random,588,E3_interaction,0.0,0.07008357346057892,0.8807225227355957,Face,4225,Face,,,,,,23456
,,mask_Face_pure_random_02_mean,pure_matched_random,606,E3_interaction,1.0,0.20595435798168182,0.7933400273323059,Face,10000,Face,,,,,,23456
,,mask_Face_pure_random_02_mean,pure_matched_random,678,E3_interaction,1.0,0.3183614909648895,0.7700526714324951,Face,17956,Face,,,,,,23456
,,mask_Face_pure_random_02_mean,pure_matched_random,708,E3_interaction,0.0,0.11458563804626465,0.6379714012145996,Face,8100,Face,,,,,,23456
,,mask_Face_pure_random_02_mean,pure_matched_random,756,E3_interaction,1.0,0.2980283796787262,0.6987952589988708,Face,42025,Face,,,,,,23456
,,mask_Face_pure_random_02_mean,pure_matched_random,762,E3_interaction,0.0,0.13633912801742554,0.8341661095619202,Face,3249,Face,,,,,,23456
,,mask_Face_pure_random_02_mean,pure_matched_random,781,E3_interaction,1.0,0.12850478291511536,0.8346250057220459,Face,16641,Face,,,,,,23456
,,mask_Face_pure_random_02_mean,pure_matched_random,789,E3_interaction,0.0,0.27161234617233276,0.7860067486763,Face,17424,Face,,,,,,23456
,,mask_Face_pure_random_02_mean,pure_matched_random,817,E3_interaction,1.0,0.207430899143219,0.8526424765586853,Face,3025,Face,,,,,,23456
,,mask_Face_pure_random_02_mean,pure_matched_random,820,E3_interaction,0.0,0.2562929689884186,0.6948273777961731,Face,7569,Face,,,,,,23456
,,mask_Face_pure_random_02_mean,pure_matched_random,838,E3_interaction,1.0,0.10228786617517471,0.838193953037262,Face,11236,Face,,,,,,23456
,,mask_Face_pure_random_02_mean,pure_matched_random,877,E3_interaction,0.0,0.23797039687633514,0.7352779507637024,Face,3481,Face,,,,,,23456
,,mask_Face_pure_random_02_mean,pure_matched_random,887,E3_interaction,1.0,0.3962286412715912,0.6954905986785889,Face,8100,Face,,,,,,23456
,,mask_Face_pure_random_02_mean,pure_matched_random,973,E3_interaction,0.0,0.1962520331144333,0.6595051288604736,Face,52900,Face,,,,,,23456
,,mask_Face_pure_random_03_mean,pure_matched_random,1,E3_interaction,0.0,0.280656099319458,0.8277367949485779,Face,4356,Face,,,,,,23456
,,mask_Face_pure_random_03_mean,pure_matched_random,16,E3_interaction,1.0,0.2185438573360443,0.6772705316543579,Face,12544,Face,,,,,,23456
,,mask_Face_pure_random_03_mean,pure_matched_random,20,E3_interaction,0.0,0.2684800326824188,0.7801604866981506,Face,7396,Face,,,,,,23456
,,mask_Face_pure_random_03_mean,pure_matched_random,51,E3_interaction,0.0,0.0768866091966629,0.7793702483177185,Face,3364,Face,,,,,,23456
,,mask_Face_pure_random_03_mean,pure_matched_random,77,E3_interaction,1.0,0.10199978202581406,0.7469618320465088,Face,8649,Face,,,,,,23456
,,mask_Face_pure_random_03_mean,pure_matched_random,135,E3_interaction,1.0,0.3126435875892639,0.6861296892166138,Face,14400,Face,,,,,,23456
,,mask_Face_pure_random_03_mean,pure_matched_random,158,E3_interaction,1.0,0.15471883118152618,0.8828763365745544,Face,33856,Face,,,,,,23456
,,mask_Face_pure_random_03_mean,pure_matched_random,177,E3_interaction,1.0,0.12554717063903809,0.9629293084144592,Face,15376,Face,,,,,,23456
,,mask_Face_pure_random_03_mean,pure_matched_random,188,E3_interaction,0.0,0.15781733393669128,0.9791850447654724,Face,9409,Face,,,,,,23456
,,mask_Face_pure_random_03_mean,pure_matched_random,218,E3_interaction,1.0,0.3381431996822357,0.8113318085670471,Face,4489,Face,,,,,,23456
,,mask_Face_pure_random_03_mean,pure_matched_random,287,E3_interaction,0.0,0.13561496138572693,0.6914283633232117,Face,32761,Face,,,,,,23456
,,mask_Face_pure_random_03_mean,pure_matched_random,292,E3_interaction,0.0,0.09199614822864532,0.8494654893875122,Face,7569,Face,,,,,,23456
,,mask_Face_pure_random_03_mean,pure_matched_random,295,E3_interaction,1.0,0.01971394754946232,0.910845160484314,Face,12100,Face,,,,,,23456
,,mask_Face_pure_random_03_mean,pure_matched_random,340,E3_interaction,0.0,0.1327303647994995,0.8187495470046997,Face,7569,Face,,,,,,23456
,,mask_Face_pure_random_03_mean,pure_matched_random,375,E3_interaction,0.0,0.08956162631511688,0.9363958239555359,Face,4900,Face,,,,,,23456
,,mask_Face_pure_random_03_mean,pure_matched_random,384,E3_interaction,0.0,0.22622379660606384,0.8428035378456116,Face,8281,Face,,,,,,23456
,,mask_Face_pure_random_03_mean,pure_matched_random,415,E3_interaction,1.0,0.4632139801979065,0.6468815207481384,Face,30625,Face,,,,,,23456
,,mask_Face_pure_random_03_mean,pure_matched_random,434,E3_interaction,0.0,0.33931291103363037,0.700398325920105,Face,14161,Face,,,,,,23456
,,mask_Face_pure_random_03_mean,pure_matched_random,465,E3_interaction,1.0,0.24190285801887512,0.7877718806266785,Face,24649,Face,,,,,,23456
,,mask_Face_pure_random_03_mean,pure_matched_random,498,E3_interaction,0.0,0.3118037283420563,0.572955310344696,Face,9604,Face,,,,,,23456
,,mask_Face_pure_random_03_mean,pure_matched_random,507,E3_interaction,1.0,0.2334994077682495,0.8545318245887756,Face,13689,Face,,,,,,23456
,,mask_Face_pure_random_03_mean,pure_matched_random,529,E3_interaction,1.0,0.29449790716171265,0.6831044554710388,Face,17161,Face,,,,,,23456
,,mask_Face_pure_random_03_mean,pure_matched_random,561,E3_interaction,0.0,0.4111209213733673,0.8429080247879028,Face,8464,Face,,,,,,23456
,,mask_Face_pure_random_03_mean,pure_matched_random,588,E3_interaction,0.0,0.10782816261053085,0.9323220252990723,Face,4225,Face,,,,,,23456
,,mask_Face_pure_random_03_mean,pure_matched_random,606,E3_interaction,0.0,0.21356721222400665,0.8017399311065674,Face,10000,Face,,,,,,23456
,,mask_Face_pure_random_03_mean,pure_matched_random,678,E3_interaction,0.0,0.3567372262477875,0.7701040506362915,Face,17956,Face,,,,,,23456
,,mask_Face_pure_random_03_mean,pure_matched_random,708,E3_interaction,0.0,0.13630728423595428,0.6483745574951172,Face,8100,Face,,,,,,23456
,,mask_Face_pure_random_03_mean,pure_matched_random,756,E3_interaction,1.0,0.3884822726249695,0.7387760877609253,Face,42025,Face,,,,,,23456
,,mask_Face_pure_random_03_mean,pure_matched_random,762,E3_interaction,0.0,0.14718544483184814,0.833376944065094,Face,3249,Face,,,,,,23456
,,mask_Face_pure_random_03_mean,pure_matched_random,781,E3_interaction,0.0,0.18605080246925354,0.8152295351028442,Face,16641,Face,,,,,,23456
,,mask_Face_pure_random_03_mean,pure_matched_random,789,E3_interaction,0.0,0.22977301478385925,0.7706764936447144,Face,17424,Face,,,,,,23456
,,mask_Face_pure_random_03_mean,pure_matched_random,817,E3_interaction,1.0,0.19492550194263458,0.8528409004211426,Face,3025,Face,,,,,,23456
,,mask_Face_pure_random_03_mean,pure_matched_random,820,E3_interaction,1.0,0.2699194550514221,0.6921001076698303,Face,7569,Face,,,,,,23456
,,mask_Face_pure_random_03_mean,pure_matched_random,838,E3_interaction,1.0,0.10751970112323761,0.8348252177238464,Face,11236,Face,,,,,,23456
,,mask_Face_pure_random_03_mean,pure_matched_random,877,E3_interaction,0.0,0.15243206918239594,0.7399735450744629,Face,3481,Face,,,,,,23456
,,mask_Face_pure_random_03_mean,pure_matched_random,887,E3_interaction,1.0,0.5563974380493164,0.5374566316604614,Face,8100,Face,,,,,,23456
,,mask_Face_pure_random_03_mean,pure_matched_random,973,E3_interaction,0.0,0.23312434554100037,0.6233282089233398,Face,52900,Face,,,,,,23456
,,mask_Face_pure_random_04_mean,pure_matched_random,1,E3_interaction,0.0,0.3506409525871277,0.8289501667022705,Face,4356,Face,,,,,,23456
,,mask_Face_pure_random_04_mean,pure_matched_random,16,E3_interaction,1.0,0.18848323822021484,0.7535579204559326,Face,12544,Face,,,,,,23456
,,mask_Face_pure_random_04_mean,pure_matched_random,20,E3_interaction,0.0,0.13109590113162994,0.8132174611091614,Face,7396,Face,,,,,,23456
,,mask_Face_pure_random_04_mean,pure_matched_random,51,E3_interaction,1.0,0.03837805986404419,0.7819606065750122,Face,3364,Face,,,,,,23456
,,mask_Face_pure_random_04_mean,pure_matched_random,77,E3_interaction,1.0,0.23713937401771545,0.6970609426498413,Face,8649,Face,,,,,,23456
,,mask_Face_pure_random_04_mean,pure_matched_random,135,E3_interaction,1.0,0.17659378051757812,0.6819455623626709,Face,14400,Face,,,,,,23456
,,mask_Face_pure_random_04_mean,pure_matched_random,158,E3_interaction,1.0,0.16103197634220123,0.8837658166885376,Face,33856,Face,,,,,,23456
,,mask_Face_pure_random_04_mean,pure_matched_random,177,E3_interaction,1.0,0.14161141216754913,0.9572336077690125,Face,15376,Face,,,,,,23456
,,mask_Face_pure_random_04_mean,pure_matched_random,188,E3_interaction,0.0,0.1557338982820511,0.9832472205162048,Face,9409,Face,,,,,,23456
,,mask_Face_pure_random_04_mean,pure_matched_random,218,E3_interaction,0.0,0.20178186893463135,0.9718498587608337,Face,4489,Face,,,,,,23456
,,mask_Face_pure_random_04_mean,pure_matched_random,287,E3_interaction,0.0,0.16458719968795776,0.6797475814819336,Face,32761,Face,,,,,,23456
,,mask_Face_pure_random_04_mean,pure_matched_random,292,E3_interaction,1.0,0.10234669595956802,0.8505662083625793,Face,7569,Face,,,,,,23456
,,mask_Face_pure_random_04_mean,pure_matched_random,295,E3_interaction,1.0,0.04402977228164673,1.0077699422836304,Face,12100,Face,,,,,,23456
,,mask_Face_pure_random_04_mean,pure_matched_random,340,E3_interaction,0.0,0.056803472340106964,0.8203566670417786,Face,7569,Face,,,,,,23456
,,mask_Face_pure_random_04_mean,pure_matched_random,375,E3_interaction,1.0,0.06711984425783157,0.9376387596130371,Face,4900,Face,,,,,,23456
,,mask_Face_pure_random_04_mean,pure_matched_random,384,E3_interaction,0.0,0.3750401437282562,0.8310758471488953,Face,8281,Face,,,,,,23456
,,mask_Face_pure_random_04_mean,pure_matched_random,415,E3_interaction,1.0,0.16053567826747894,0.66730797290802,Face,30625,Face,,,,,,23456
,,mask_Face_pure_random_04_mean,pure_matched_random,434,E3_interaction,0.0,0.26334846019744873,0.6608616709709167,Face,14161,Face,,,,,,23456
,,mask_Face_pure_random_04_mean,pure_matched_random,465,E3_interaction,1.0,0.22989307343959808,0.7744253277778625,Face,24649,Face,,,,,,23456
,,mask_Face_pure_random_04_mean,pure_matched_random,498,E3_interaction,1.0,0.3566567599773407,0.5926563143730164,Face,9604,Face,,,,,,23456
,,mask_Face_pure_random_04_mean,pure_matched_random,507,E3_interaction,0.0,0.28007015585899353,0.8803851008415222,Face,13689,Face,,,,,,23456
,,mask_Face_pure_random_04_mean,pure_matched_random,529,E3_interaction,1.0,0.30761483311653137,0.7204601168632507,Face,17161,Face,,,,,,23456
,,mask_Face_pure_random_04_mean,pure_matched_random,561,E3_interaction,0.0,0.48393088579177856,0.8295242190361023,Face,8464,Face,,,,,,23456
,,mask_Face_pure_random_04_mean,pure_matched_random,588,E3_interaction,0.0,0.045202963054180145,0.8826582431793213,Face,4225,Face,,,,,,23456
,,mask_Face_pure_random_04_mean,pure_matched_random,606,E3_interaction,0.0,0.21700306236743927,0.7335163354873657,Face,10000,Face,,,,,,23456
,,mask_Face_pure_random_04_mean,pure_matched_random,678,E3_interaction,0.0,0.35861465334892273,0.7793180346488953,Face,17956,Face,,,,,,23456
,,mask_Face_pure_random_04_mean,pure_matched_random,708,E3_interaction,0.0,0.12178441882133484,0.6606249809265137,Face,8100,Face,,,,,,23456
,,mask_Face_pure_random_04_mean,pure_matched_random,756,E3_interaction,1.0,0.3340648114681244,0.706596851348877,Face,42025,Face,,,,,,23456
,,mask_Face_pure_random_04_mean,pure_matched_random,762,E3_interaction,0.0,0.21578332781791687,0.8111944794654846,Face,3249,Face,,,,,,23456
,,mask_Face_pure_random_04_mean,pure_matched_random,781,E3_interaction,0.0,0.26172977685928345,0.8257443904876709,Face,16641,Face,,,,,,23456
,,mask_Face_pure_random_04_mean,pure_matched_random,789,E3_interaction,0.0,0.2022847831249237,0.7650601863861084,Face,17424,Face,,,,,,23456
,,mask_Face_pure_random_04_mean,pure_matched_random,817,E3_interaction,0.0,0.16347599029541016,0.8701590895652771,Face,3025,Face,,,,,,23456
