dataset_idx,excess_causal_loss,image_category,masked_roi,metric,num_seeds
214,-0.0359940410893545,Scene,Face+Body,pixel_corr,1
303,0.08894916407167962,Scene,Face+Body,pixel_corr,1
486,0.056468799784573726,Scene,Face+Body,pixel_corr,1
545,-0.07989323677793368,Scene,Face+Body,pixel_corr,1
640,-0.0073284812194149285,Scene,Face+Body,pixel_corr,1
842,-0.011157091961696723,Scene,Face+Body,pixel_corr,1
893,0.004990199330154245,Scene,Face+Body,pixel_corr,1
999,-0.022278014031818314,Scene,Face+Body,pixel_corr,1
132,-0.0005568893256816337,Scene,Face+Body,ssim,1
199,-0.0006012404999585271,Scene,Face+Body,ssim,1
214,0.01403138049282976,Scene,Face+Body,ssim,1
303,-0.051605362360307216,Scene,Face+Body,ssim,1
486,0.011487425681865041,Scene,Face+Body,ssim,1
545,-0.025425149933350422,Scene,Face+Body,ssim,1
640,-0.003755955106872,Scene,Face+Body,ssim,1
842,-0.00597634054003412,Scene,Face+Body,ssim,1
893,-0.008775855434760272,Scene,Face+Body,ssim,1
999,-0.028122437789026688,Scene,Face+Body,ssim,1
132,0.017780065536499023,Scene,Face+Body,lpips,1
199,-0.011091601848602296,Scene,Face+Body,lpips,1
214,-0.023370659351348876,Scene,Face+Body,lpips,1
303,0.013954412937164307,Scene,Face+Body,lpips,1
486,-0.04011141061782837,Scene,Face+Body,lpips,1
545,0.017049288749694823,Scene,Face+Body,lpips,1
640,0.002419018745422363,Scene,Face+Body,lpips,1
842,0.022508680820465088,Scene,Face+Body,lpips,1
893,0.0004671931266784666,Scene,Face+Body,lpips,1
999,0.006697630882263184,Scene,Face+Body,lpips,1
132,-0.029216063022613526,Scene,Face+Body,clip,1
199,-0.06743206977844238,Scene,Face+Body,clip,1
214,-0.024206674098968504,Scene,Face+Body,clip,1
303,-0.03836071491241455,Scene,Face+Body,clip,1
486,0.02873082160949707,Scene,Face+Body,clip,1
545,-0.013527965545654297,Scene,Face+Body,clip,1
640,0.00019083023071289097,Scene,Face+Body,clip,1
842,0.007868647575378418,Scene,Face+Body,clip,1
893,-0.0905031144618988,Scene,Face+Body,clip,1
999,0.07110717296600341,Scene,Face+Body,clip,1
132,0.012410131096839902,Scene,Face+Body,dino,1
199,0.02176440358161926,Scene,Face+Body,dino,1
214,-0.1710369199514389,Scene,Face+Body,dino,1
303,-0.0234881192445755,Scene,Face+Body,dino,1
486,0.030904239788651464,Scene,Face+Body,dino,1
545,0.029515893757343287,Scene,Face+Body,dino,1
640,0.027398216724395755,Scene,Face+Body,dino,1
842,-0.02480389177799225,Scene,Face+Body,dino,1
893,0.023693636804819108,Scene,Face+Body,dino,1
999,-0.016435259580612184,Scene,Face+Body,dino,1
132,0.024054497480392456,Scene,Face+Body,background_dino,1
199,0.02176440358161926,Scene,Face+Body,background_dino,1
214,-0.1710369199514389,Scene,Face+Body,background_dino,1
303,-0.0234881192445755,Scene,Face+Body,background_dino,1
486,0.030904239788651464,Scene,Face+Body,background_dino,1
545,0.029515893757343287,Scene,Face+Body,background_dino,1
640,0.027398216724395755,Scene,Face+Body,background_dino,1
842,-0.02480389177799225,Scene,Face+Body,background_dino,1
893,0.023693636804819108,Scene,Face+Body,background_dino,1
999,-0.016435259580612184,Scene,Face+Body,background_dino,1
132,-0.0037047147750854485,Scene,Face+Body,background_clip,1
199,-0.06743206977844238,Scene,Face+Body,background_clip,1
214,-0.024206674098968504,Scene,Face+Body,background_clip,1
303,-0.03836071491241455,Scene,Face+Body,background_clip,1
486,0.02873082160949707,Scene,Face+Body,background_clip,1
545,-0.013527965545654297,Scene,Face+Body,background_clip,1
640,0.00019083023071289097,Scene,Face+Body,background_clip,1
842,0.007868647575378418,Scene,Face+Body,background_clip,1
893,-0.0905031144618988,Scene,Face+Body,background_clip,1
999,0.07110717296600341,Scene,Face+Body,background_clip,1
132,0.0,Scene,Face+Body,scene_class_consistency,1
199,0.0,Scene,Face+Body,scene_class_consistency,1
214,0.0,Scene,Face+Body,scene_class_consistency,1
303,0.0,Scene,Face+Body,scene_class_consistency,1
486,0.0,Scene,Face+Body,scene_class_consistency,1
545,0.0,Scene,Face+Body,scene_class_consistency,1
640,0.0,Scene,Face+Body,scene_class_consistency,1
842,0.0,Scene,Face+Body,scene_class_consistency,1
893,0.0,Scene,Face+Body,scene_class_consistency,1
999,0.0,Scene,Face+Body,scene_class_consistency,1
132,0.012986601888032513,Scene,Face+Scene,pixel_corr,1
199,-0.017633290869336782,Scene,Face+Scene,pixel_corr,1
214,3.072914261000731e-05,Scene,Face+Scene,pixel_corr,1
303,-0.050504166096469946,Scene,Face+Scene,pixel_corr,1
486,0.12473050550241259,Scene,Face+Scene,pixel_corr,1
545,0.02036053453520654,Scene,Face+Scene,pixel_corr,1
640,0.03184807449595635,Scene,Face+Scene,pixel_corr,1
842,0.09522602732053514,Scene,Face+Scene,pixel_corr,1
893,-0.012731784910768505,Scene,Face+Scene,pixel_corr,1
999,-0.01404916211594372,Scene,Face+Scene,pixel_corr,1
132,0.0074569394203565145,Scene,Face+Scene,ssim,1
199,-0.0012690612702343173,Scene,Face+Scene,ssim,1
214,-0.01582300315186265,Scene,Face+Scene,ssim,1
303,0.003698987894357929,Scene,Face+Scene,ssim,1
486,0.030523214702876167,Scene,Face+Scene,ssim,1
545,-0.006528244074961952,Scene,Face+Scene,ssim,1
640,-0.0032658046702016496,Scene,Face+Scene,ssim,1
842,0.0034564317778380425,Scene,Face+Scene,ssim,1
893,0.0019552924109358825,Scene,Face+Scene,ssim,1
999,0.010746395605500414,Scene,Face+Scene,ssim,1
132,0.001745903491973877,Scene,Face+Scene,lpips,1
199,-0.01462521553039551,Scene,Face+Scene,lpips,1
214,-0.014118897914886477,Scene,Face+Scene,lpips,1
303,-0.007460069656372071,Scene,Face+Scene,lpips,1
486,-0.02731212377548218,Scene,Face+Scene,lpips,1
545,0.008313536643981934,Scene,Face+Scene,lpips,1
640,-0.0025362491607666014,Scene,Face+Scene,lpips,1
842,0.013992977142333985,Scene,Face+Scene,lpips,1
893,0.016612279415130615,Scene,Face+Scene,lpips,1
999,-0.00116572380065918,Scene,Face+Scene,lpips,1
132,0.029300153255462646,Scene,Face+Scene,clip,1
199,0.047696363925933835,Scene,Face+Scene,clip,1
214,-0.03681902885437012,Scene,Face+Scene,clip,1
303,-0.025714659690856935,Scene,Face+Scene,clip,1
486,0.038993215560913085,Scene,Face+Scene,clip,1
545,0.0001394629478454583,Scene,Face+Scene,clip,1
640,-0.04612820148468018,Scene,Face+Scene,clip,1
842,0.0298480749130249,Scene,Face+Scene,clip,1
893,-0.029525911808013915,Scene,Face+Scene,clip,1
999,-0.02214621305465698,Scene,Face+Scene,clip,1
132,-0.0038677096366882325,Scene,Face+Scene,dino,1
199,0.035779283940792085,Scene,Face+Scene,dino,1
214,-0.052498342096805574,Scene,Face+Scene,dino,1
303,0.0029549475759267814,Scene,Face+Scene,dino,1
486,-0.006298508122563357,Scene,Face+Scene,dino,1
545,0.06697066957131029,Scene,Face+Scene,dino,1
640,-0.04885920286178589,Scene,Face+Scene,dino,1
842,0.003884592652320863,Scene,Face+Scene,dino,1
893,0.05914877280592919,Scene,Face+Scene,dino,1
999,-0.01999112386256456,Scene,Face+Scene,dino,1
132,-0.01350683867931366,Scene,Face+Scene,background_dino,1
199,0.035779283940792085,Scene,Face+Scene,background_dino,1
214,-0.052498342096805574,Scene,Face+Scene,background_dino,1
303,0.0029549475759267814,Scene,Face+Scene,background_dino,1
486,-0.006298508122563357,Scene,Face+Scene,background_dino,1
545,0.06697066957131029,Scene,Face+Scene,background_dino,1
640,-0.04885920286178589,Scene,Face+Scene,background_dino,1
842,0.003884592652320863,Scene,Face+Scene,background_dino,1
893,0.05914877280592919,Scene,Face+Scene,background_dino,1
999,-0.01999112386256456,Scene,Face+Scene,background_dino,1
132,0.037803041934967044,Scene,Face+Scene,background_clip,1
199,0.047696363925933835,Scene,Face+Scene,background_clip,1
214,-0.03681902885437012,Scene,Face+Scene,background_clip,1
303,-0.025714659690856935,Scene,Face+Scene,background_clip,1
486,0.038993215560913085,Scene,Face+Scene,background_clip,1
545,0.0001394629478454583,Scene,Face+Scene,background_clip,1
640,-0.04612820148468018,Scene,Face+Scene,background_clip,1
842,0.0298480749130249,Scene,Face+Scene,background_clip,1
893,-0.029525911808013915,Scene,Face+Scene,background_clip,1
999,-0.02214621305465698,Scene,Face+Scene,background_clip,1
132,0.0,Scene,Face+Scene,scene_class_consistency,1
199,0.0,Scene,Face+Scene,scene_class_consistency,1
214,0.0,Scene,Face+Scene,scene_class_consistency,1
303,0.0,Scene,Face+Scene,scene_class_consistency,1
486,0.0,Scene,Face+Scene,scene_class_consistency,1
545,0.0,Scene,Face+Scene,scene_class_consistency,1
640,0.0,Scene,Face+Scene,scene_class_consistency,1
842,0.0,Scene,Face+Scene,scene_class_consistency,1
893,0.0,Scene,Face+Scene,scene_class_consistency,1
999,0.0,Scene,Face+Scene,scene_class_consistency,1
132,0.004855041500208368,Scene,Scene,pixel_corr,1
199,-0.0039898095149051484,Scene,Scene,pixel_corr,1
214,-0.003810358883357531,Scene,Scene,pixel_corr,1
303,0.008076223929739428,Scene,Scene,pixel_corr,1
486,0.05903051221547623,Scene,Scene,pixel_corr,1
545,0.0008559955574537863,Scene,Scene,pixel_corr,1
640,0.0250225693869312,Scene,Scene,pixel_corr,1
842,0.006233091766300636,Scene,Scene,pixel_corr,1
893,-0.015895552659460632,Scene,Scene,pixel_corr,1
999,0.005245790313019022,Scene,Scene,pixel_corr,1
132,0.004031357351537063,Scene,Scene,ssim,1
199,0.0009066544379573217,Scene,Scene,ssim,1
214,-0.004146269700472993,Scene,Scene,ssim,1
303,0.0011214306418611763,Scene,Scene,ssim,1
486,0.014347650963364853,Scene,Scene,ssim,1
545,0.005169354245985603,Scene,Scene,ssim,1
640,-0.005465456451092599,Scene,Scene,ssim,1
842,-0.0048871392595665475,Scene,Scene,ssim,1
893,0.0007472081659428587,Scene,Scene,ssim,1
999,0.011160803106848138,Scene,Scene,ssim,1
132,0.004182946681976318,Scene,Scene,lpips,1
199,-0.013540327548980713,Scene,Scene,lpips,1
214,0.007278645038604738,Scene,Scene,lpips,1
303,0.001837468147277832,Scene,Scene,lpips,1
486,-0.014790487289428708,Scene,Scene,lpips,1
545,-0.014552462100982665,Scene,Scene,lpips,1
640,0.005828249454498291,Scene,Scene,lpips,1
842,0.007251751422882081,Scene,Scene,lpips,1
893,-0.00854060649871826,Scene,Scene,lpips,1
999,-0.0036924004554748533,Scene,Scene,lpips,1
132,-0.0029645562171936035,Scene,Scene,clip,1
199,-0.013133633136749267,Scene,Scene,clip,1
214,0.02427330017089844,Scene,Scene,clip,1
303,0.012105119228363038,Scene,Scene,clip,1
486,0.05848983526229858,Scene,Scene,clip,1
545,0.045908117294311525,Scene,Scene,clip,1
640,-0.028397881984710695,Scene,Scene,clip,1
842,0.012609624862670898,Scene,Scene,clip,1
893,4.969835281372001e-05,Scene,Scene,clip,1
999,0.015106010437011718,Scene,Scene,clip,1
132,-0.013023194670677186,Scene,Scene,dino,1
199,0.06549173593521118,Scene,Scene,dino,1
214,0.022965146973729134,Scene,Scene,dino,1
303,0.03691359162330628,Scene,Scene,dino,1
486,0.022245731484144923,Scene,Scene,dino,1
545,0.023021249845623967,Scene,Scene,dino,1
640,-0.01289520263671875,Scene,Scene,dino,1
842,-0.004005623981356621,Scene,Scene,dino,1
893,-0.04499514773488045,Scene,Scene,dino,1
999,-0.02226114496588707,Scene,Scene,dino,1
132,-0.025921072065830233,Scene,Scene,background_dino,1
199,0.06549173593521118,Scene,Scene,background_dino,1
214,0.022965146973729134,Scene,Scene,background_dino,1
303,0.03691359162330628,Scene,Scene,background_dino,1
486,0.022245731484144923,Scene,Scene,background_dino,1
545,0.023021249845623967,Scene,Scene,background_dino,1
640,-0.01289520263671875,Scene,Scene,background_dino,1
842,-0.004005623981356621,Scene,Scene,background_dino,1
893,-0.04499514773488045,Scene,Scene,background_dino,1
999,-0.02226114496588707,Scene,Scene,background_dino,1
132,0.0012047171592712395,Scene,Scene,background_clip,1
199,-0.013133633136749267,Scene,Scene,background_clip,1
214,0.02427330017089844,Scene,Scene,background_clip,1
303,0.012105119228363038,Scene,Scene,background_clip,1
486,0.05848983526229858,Scene,Scene,background_clip,1
545,0.045908117294311525,Scene,Scene,background_clip,1
640,-0.028397881984710695,Scene,Scene,background_clip,1
842,0.012609624862670898,Scene,Scene,background_clip,1
893,4.969835281372001e-05,Scene,Scene,background_clip,1
999,0.015106010437011718,Scene,Scene,background_clip,1
132,0.0,Scene,Scene,scene_class_consistency,1
199,-0.4,Scene,Scene,scene_class_consistency,1
214,0.0,Scene,Scene,scene_class_consistency,1
303,0.0,Scene,Scene,scene_class_consistency,1
486,0.0,Scene,Scene,scene_class_consistency,1
545,0.0,Scene,Scene,scene_class_consistency,1
640,0.0,Scene,Scene,scene_class_consistency,1
842,0.0,Scene,Scene,scene_class_consistency,1
893,0.0,Scene,Scene,scene_class_consistency,1
999,0.0,Scene,Scene,scene_class_consistency,1
