analysis_status,image_category,masked_roi,max,mean,median,metric,min,num_images,positive_fraction,q25,q75,std
descriptive_only,Scene,Face+Body+Scene,0.05688303764909506,-0.03593260301277042,-0.011955508030951023,background_dino,-0.263835921138525,10,0.1,-0.028638991713523868,-0.00820020125247538,0.08462014503070975
descriptive_only,Scene,Face+Body+Scene,0.07698934078216553,-0.02264519035816192,-0.006833690404891968,clip,-0.15966570973396302,10,0.4,-0.04202608168125152,0.03183596134185791,0.07776574096386657
descriptive_only,Scene,Face+Body+Scene,0.05688303764909506,-0.035471354704350234,-0.011955508030951023,dino,-0.263835921138525,10,0.1,-0.025179629400372508,-0.00820020125247538,0.08466354057822732
descriptive_only,Scene,Face+Body+Scene,0.02071894407272339,-0.0034425091743469235,-0.007333266735076904,lpips,-0.03372766971588135,10,0.4,-0.012864968180656433,0.00966242253780365,0.016787839169361246
descriptive_only,Scene,Face+Body+Scene,0.0855096525081204,0.006761580137915751,0.006077381968252268,pixel_corr,-0.08167208966962736,10,0.7,-0.004943963062663519,0.03306334083504411,0.04961702732829879
descriptive_only,Scene,Face+Body+Scene,1.0,0.1,0.0,scene_class_consistency,0.0,10,0.1,0.0,0.0,0.31622776601683794
descriptive_only,Scene,Face+Body+Scene,0.01727142387659716,-0.007891532322231882,-0.005828627254632616,ssim,-0.03803159730346088,10,0.3,-0.01805566671725107,0.002123743551442592,0.01665414215612013
descriptive_only,Scene,Face+Scene,0.047696363925933835,-0.0005853855609893818,-0.011003375053405762,background_clip,-0.04612820148468018,10,0.5,-0.02857309877872467,0.035814300179481506,0.035930355529385984
descriptive_only,Scene,Face+Scene,0.06697066957131029,0.0027584250923246164,-0.0016717802733182876,background_dino,-0.052498342096805574,10,0.5,-0.018370052566751834,0.02780561111867428,0.0407929546042695
descriptive_only,Scene,Face+Scene,0.047696363925933835,-0.0014356744289398214,-0.011003375053405762,clip,-0.04612820148468018,10,0.5,-0.02857309877872467,0.029711094498634336,0.03500977353914579
descriptive_only,Scene,Face+Scene,0.06697066957131029,0.003722337996587159,-0.00045638103038072556,dino,-0.052498342096805574,10,0.5,-0.01656796992756426,0.02780561111867428,0.04047858402652218
descriptive_only,Scene,Face+Scene,0.016612279415130615,-0.0026553583145141613,-0.0018509864807128907,lpips,-0.02731212377548218,10,0.4,-0.012454190850257875,0.00667162835597992,0.013727755555213996
descriptive_only,Scene,Face+Scene,0.12473050550241259,0.019026406889223416,0.00650866551532126,pixel_corr,-0.050504166096469946,10,0.6,-0.013719817814649916,0.0289761895057689,0.0535664060589908
descriptive_only,Scene,Face+Scene,0.0,0.0,0.0,scene_class_consistency,0.0,10,0.0,0.0,0.0,0.0
descriptive_only,Scene,Face+Scene,0.030523214702876167,0.003095114864460438,0.0027058620943869625,ssim,-0.01582300315186265,10,0.6,-0.0027666188202098165,0.006517451538856868,0.012209623873413187
descriptive_only,Scene,Scene,0.05848983526229858,0.01282149076461792,0.012357372045516967,background_clip,-0.028397881984710695,10,0.8,0.0003384530544280999,0.021981477737426758,0.025794092444708414
descriptive_only,Scene,Scene,0.06549173593521118,0.0060559264477342365,0.009120053751394151,background_dino,-0.04499514773488045,10,0.5,-0.01991965938359499,0.023007224127650258,0.033684222991088315
descriptive_only,Scene,Scene,0.05848983526229858,0.012404563426971436,0.012357372045516967,clip,-0.028397881984710695,10,0.7,-0.0022109925746917726,0.021981477737426758,0.026035293164985752
descriptive_only,Scene,Scene,0.06549173593521118,0.007345714187249541,0.009120053751394151,dino,-0.04499514773488045,10,0.5,-0.012991196662187577,0.023007224127650258,0.03255165264827362
descriptive_only,Scene,Scene,0.007278645038604738,-0.002873722314834594,-0.0009274661540985107,lpips,-0.014790487289428708,10,0.5,-0.0122903972864151,0.0054169237613677975,0.009299190614674102
descriptive_only,Scene,Scene,0.05903051221547623,0.008562350361140536,0.005050415906613695,pixel_corr,-0.015895552659460632,10,0.7,-0.0026437702731547017,0.0076154408888797305,0.020592871532300917
descriptive_only,Scene,Scene,0.0,-0.04,0.0,scene_class_consistency,-0.4,10,0.0,0.0,0.0,0.12649110640673517
descriptive_only,Scene,Scene,0.014347650963364853,0.0022985593502364877,0.001014042539909249,ssim,-0.005465456451092599,10,0.7,-0.00292290023386903,0.004884855022373468,0.00661768484605146
