category,condition,seed,dataset_idx,pixel_corr,ssim,lpips,clip,dino
Scene,Body_unrelated_equal4_zero,12345,14,0.6723586819359302,0.5537663512579707,0.5070183277130127,0.45531103014945984,0.06265103071928024
Scene,Body_unrelated_equal4_zero,12345,15,-0.013342037590460662,0.3750763631727827,0.8260089755058289,0.7701380252838135,0.07448974251747131
Scene,Body_unrelated_equal4_zero,12345,36,0.13488406232191769,0.25249397603529905,0.6724135279655457,0.40174105763435364,0.057652346789836884
Scene,Body_unrelated_equal4_zero,12345,39,-0.5301761094740302,0.2874179873110249,0.5478904247283936,0.7071956992149353,0.4005087614059448
Scene,Body_unrelated_equal4_zero,12345,126,-0.1734931617132935,0.4202167385799286,0.7396796941757202,0.8797494769096375,0.34174343943595886
Scene,Body_unrelated_equal4_zero,12345,132,0.08463534758988527,0.1008526710372861,0.6916841268539429,0.5497855544090271,0.16511330008506775
Scene,Body_unrelated_equal4_zero,12345,167,0.19325041714170915,0.10277475650265917,0.722732663154602,0.4429132640361786,-0.000984691083431244
Scene,Body_unrelated_equal4_zero,12345,196,0.12204444456507839,0.27808755200758895,0.65895676612854,0.7271254062652588,0.1378912478685379
Scene,Body_unrelated_equal4_zero,12345,199,0.16855357482352493,0.20356780234441782,0.6868491172790527,0.6675888895988464,0.14323091506958008
Scene,Body_unrelated_equal4_zero,12345,214,-0.10519746857261647,0.3228094370606034,0.6883644461631775,0.6741122603416443,0.08085750043392181
Scene,Body_unrelated_equal4_zero,12345,241,0.1464171344397892,0.34935240707543536,0.6993476748466492,0.509492039680481,0.038383789360523224
Scene,Body_unrelated_equal4_zero,12345,242,-0.055108888125310077,0.47181678513998915,0.8214591145515442,0.5103686451911926,0.009683528915047646
Scene,Body_unrelated_equal4_zero,12345,245,-0.06932937695902591,0.42249412308211565,0.6812499165534973,0.5775853395462036,0.010999673046171665
Scene,Body_unrelated_equal4_zero,12345,249,-0.02001459227207108,0.3763460307200401,0.8340471982955933,0.42901599407196045,0.02530135214328766
Scene,Body_unrelated_equal4_zero,12345,282,0.0999056335441375,0.3376961941428004,0.6809688210487366,0.43666160106658936,-0.0008089020848274231
Scene,Body_unrelated_equal4_zero,12345,289,-0.1889954409961961,0.36345363593261965,0.7266061305999756,0.6386607885360718,0.13232854008674622
Scene,Body_unrelated_equal4_zero,12345,303,0.139940529892721,0.46222956108751334,0.7568457722663879,0.6212310791015625,-0.001833852380514145
Scene,Body_unrelated_equal4_zero,12345,314,-0.06870555301870641,0.19137296450705385,0.8126643300056458,0.6000776290893555,0.06697718054056168
Scene,Body_unrelated_equal4_zero,12345,393,0.3528073517001624,0.3948596357109876,0.66422438621521,0.8324206471443176,0.38908201456069946
Scene,Body_unrelated_equal4_zero,12345,412,0.588695649876685,0.5064180924704038,0.5807791352272034,0.5315704941749573,0.14119385182857513
Scene,Body_unrelated_equal4_zero,12345,442,-0.02177879700751358,0.31259957941509026,0.7208159565925598,0.6337854862213135,0.07838983833789825
Scene,Body_unrelated_equal4_zero,12345,463,-0.18380022054875933,0.10129245107674377,0.8130847811698914,0.44040337204933167,0.03508888930082321
Scene,Body_unrelated_equal4_zero,12345,469,0.026493663785232494,0.23544035085534776,0.7745187282562256,0.46159833669662476,-0.02116117998957634
Scene,Body_unrelated_equal4_zero,12345,486,0.10221249669087491,0.08180734020966011,0.7255709171295166,0.5246627926826477,0.03419150039553642
Scene,Body_unrelated_equal4_zero,12345,491,0.5793227958592595,0.39661129295019304,0.5779502987861633,0.7536294460296631,0.10665174573659897
Scene,Body_unrelated_equal4_zero,12345,518,0.22261911232454484,0.5050367274742231,0.7558783292770386,0.5909389853477478,0.1861734837293625
Scene,Body_unrelated_equal4_zero,12345,523,-0.05095628003998312,0.10656666784456244,0.6398830413818359,0.4679903984069824,0.08242638409137726
Scene,Body_unrelated_equal4_zero,12345,545,0.07420837261413468,0.42737883787614767,0.7593562006950378,0.6935057640075684,0.01564916782081127
Scene,Body_unrelated_equal4_zero,12345,551,0.020127793278147572,0.05904764771126148,0.829332709312439,0.4063052535057068,-0.02243354171514511
Scene,Body_unrelated_equal4_zero,12345,568,0.1168504989228898,0.4104825919780742,0.7407948970794678,0.785861611366272,0.3538943827152252
Scene,Body_unrelated_equal4_zero,12345,620,0.772773065165911,0.5314825019132421,0.5713227391242981,0.5894131064414978,0.2598351538181305
Scene,Body_unrelated_equal4_zero,12345,640,-0.06128713855048459,0.16517057542936547,0.6445314884185791,0.8277499079704285,0.5830742716789246
Scene,Body_unrelated_equal4_zero,12345,648,0.07403380601302949,0.25467935787143836,0.7439779043197632,0.6079227924346924,0.01522846333682537
Scene,Body_unrelated_equal4_zero,12345,671,0.12569638009172174,0.4010895264169526,0.6336321830749512,0.7612658739089966,0.3555693030357361
Scene,Body_unrelated_equal4_zero,12345,755,0.40438302180041175,0.3980099192796128,0.6425982713699341,0.5809242129325867,0.20587174594402313
Scene,Body_unrelated_equal4_zero,12345,811,0.21024561541915343,0.23469146876273872,0.7352670431137085,0.4761964976787567,0.041150398552417755
Scene,Body_unrelated_equal4_zero,12345,821,0.02684092454392708,0.23693362735345644,0.646076500415802,0.7658528685569763,0.7129776477813721
Scene,Body_unrelated_equal4_zero,12345,824,-0.06507409310682655,0.09422287169934958,0.7452595829963684,0.6051007509231567,0.2322087287902832
Scene,Body_unrelated_equal4_zero,12345,841,0.11480791365829103,0.29966536131345706,0.7843519449234009,0.61231929063797,0.12308434396982193
Scene,Body_unrelated_equal4_zero,12345,842,0.045665422361891375,0.2574778412333455,0.781079888343811,0.7201161980628967,0.059633560478687286
Scene,Body_unrelated_equal4_zero,12345,850,0.08547855353235834,0.29056082318403664,0.7151504755020142,0.7074517607688904,0.32830628752708435
Scene,Body_unrelated_equal4_zero,12345,855,0.04948742546658175,0.4547983712962113,0.688707172870636,0.7142161130905151,0.06650425493717194
Scene,Body_unrelated_equal4_zero,12345,872,0.011090232401865196,0.09349891388200302,0.7318434715270996,0.33967387676239014,0.06654281169176102
Scene,Body_unrelated_equal4_zero,12345,873,0.5472791931888452,0.5520555612449096,0.6160558462142944,0.4141163229942322,0.08240042626857758
Scene,Body_unrelated_equal4_zero,12345,893,0.33784547821173566,0.28165339728260824,0.8056394457817078,0.545372724533081,0.0659242570400238
Scene,Body_unrelated_equal4_zero,12345,894,0.04867731481218328,0.3047729472019445,0.7646065950393677,0.550350546836853,-0.01168171688914299
Scene,Body_unrelated_equal4_zero,12345,918,0.0238312583454949,0.31338139135105253,0.7099759578704834,0.749690592288971,0.19905942678451538
Scene,Body_unrelated_equal4_zero,12345,943,0.0754699738215436,0.5422338141284097,0.7493385076522827,0.6192964315414429,0.32582560181617737
Scene,Body_unrelated_equal4_zero,12345,978,0.6338716716103688,0.5818720589634344,0.5648229718208313,0.787416934967041,0.8116984367370605
Scene,Body_unrelated_equal4_zero,12345,999,0.1111208762184496,0.3211184774365567,0.719037652015686,0.683555006980896,0.0024321526288986206
Scene,Scene_equal4_zero,12345,14,0.6917502797497754,0.5593040487752154,0.518441915512085,0.4548477530479431,0.05921528860926628
Scene,Scene_equal4_zero,12345,15,-0.040332576781146504,0.32105994318392284,0.7500184774398804,0.7108232378959656,0.21177294850349426
Scene,Scene_equal4_zero,12345,36,0.13297748992129327,0.18258292854567293,0.6450514793395996,0.5104956030845642,0.03345920890569687
Scene,Scene_equal4_zero,12345,39,-0.5219690692279333,0.2845273792134567,0.5313331484794617,0.696873128414154,0.3959399461746216
Scene,Scene_equal4_zero,12345,126,-0.13058406638367173,0.41193184600336663,0.6826421618461609,0.8714715242385864,0.31978946924209595
Scene,Scene_equal4_zero,12345,132,0.08511188593462995,0.10300726103012918,0.6876779198646545,0.5407334566116333,0.13608406484127045
Scene,Scene_equal4_zero,12345,167,0.20369003296150684,0.10408524915002489,0.7266121506690979,0.4503012001514435,-0.0027413014322519302
Scene,Scene_equal4_zero,12345,196,0.1164940338252262,0.28068642859297127,0.6602144241333008,0.7538486123085022,0.17749474942684174
Scene,Scene_equal4_zero,12345,199,0.12626581267937276,0.19297394536252754,0.7067428231239319,0.6061499118804932,0.1201462522149086
Scene,Scene_equal4_zero,12345,214,-0.10514311117286598,0.3114387358519391,0.6756274104118347,0.6685810685157776,0.15414494276046753
Scene,Scene_equal4_zero,12345,241,0.15520229287678103,0.35246624384547587,0.7002964019775391,0.49817991256713867,0.020658060908317566
Scene,Scene_equal4_zero,12345,242,0.4357486198875153,0.5777129750092331,0.7019036412239075,0.5933223962783813,0.09213604778051376
Scene,Scene_equal4_zero,12345,245,-0.05373679125524029,0.44135102288889994,0.6836485266685486,0.5400741100311279,0.012489723041653633
Scene,Scene_equal4_zero,12345,249,-0.02612569531241871,0.37637164073299606,0.8283165693283081,0.44016486406326294,0.033421263098716736
Scene,Scene_equal4_zero,12345,282,0.09810668144499471,0.3253330137142074,0.6773852109909058,0.43107739090919495,-0.015214173123240471
Scene,Scene_equal4_zero,12345,289,-0.16127600526535407,0.35565910973969234,0.7352612018585205,0.6329863667488098,0.16220101714134216
Scene,Scene_equal4_zero,12345,303,0.17412853782444454,0.4670720570470238,0.7547659277915955,0.6638321876525879,0.01522741001099348
Scene,Scene_equal4_zero,12345,314,-0.07212007906626289,0.19125527506017656,0.8227016925811768,0.6008161306381226,0.06763782352209091
Scene,Scene_equal4_zero,12345,393,0.3623203978632156,0.3903913121722479,0.6669119000434875,0.8481621146202087,0.37871843576431274
Scene,Scene_equal4_zero,12345,412,0.4269012402681516,0.5071589752592894,0.5556785464286804,0.416576087474823,0.0034301630221307278
Scene,Scene_equal4_zero,12345,442,-0.015839857547630603,0.3129363600137439,0.7219654321670532,0.6374548673629761,0.07751396298408508
Scene,Scene_equal4_zero,12345,463,-0.1870324180504291,0.09168948851530534,0.826114296913147,0.40994152426719666,0.0020779483020305634
Scene,Scene_equal4_zero,12345,469,0.003837035266418973,0.23318207408104577,0.765240490436554,0.4648357033729553,-0.014046813361346722
Scene,Scene_equal4_zero,12345,486,0.10661918664419007,0.09040961025786319,0.6893918514251709,0.5545594692230225,0.12498805671930313
Scene,Scene_equal4_zero,12345,491,0.5824052677236734,0.4008066373020465,0.5724063515663147,0.7247349619865417,0.12616676092147827
Scene,Scene_equal4_zero,12345,518,0.002851757247854664,0.5262733876686343,0.7432963848114014,0.39137089252471924,0.045936405658721924
Scene,Scene_equal4_zero,12345,523,-0.05438475694585168,0.11606172053985796,0.623691737651825,0.6029651761054993,0.11171776056289673
Scene,Scene_equal4_zero,12345,545,0.10890817535957906,0.4372224214862742,0.7756738662719727,0.7460347414016724,0.026543069630861282
Scene,Scene_equal4_zero,12345,551,0.012000966050051328,0.04976548753642235,0.8250640630722046,0.44128331542015076,-0.0073244888335466385
