category,condition,seed,dataset_idx,pixel_corr,ssim,lpips,clip,dino
Scene,Scene_full_mean,12345,303,0.1156508268025967,0.4314498328351964,0.7492742538452148,0.5988348126411438,0.04049063101410866
Scene,Scene_full_mean,12345,314,-0.07988187147622236,0.19397789113543581,0.8155959248542786,0.5655667185783386,0.027952376753091812
Scene,Scene_full_mean,12345,393,0.32889087615175105,0.3899342287712982,0.6441125273704529,0.7833945751190186,0.4081258177757263
Scene,Scene_full_mean,12345,412,0.423429799465728,0.5041863512678155,0.54906165599823,0.43754684925079346,0.02855442650616169
Scene,Scene_full_mean,12345,442,-0.07619449728362843,0.29383409704803287,0.6918005347251892,0.7394938468933105,0.1877145767211914
Scene,Scene_full_mean,12345,463,-0.14550502525484407,0.10568479549070271,0.7832348346710205,0.38675060868263245,0.04790719598531723
Scene,Scene_full_mean,12345,469,-0.0011858610109678586,0.22791588329383913,0.7570955753326416,0.43175891041755676,0.007755173370242119
Scene,Scene_full_mean,12345,486,0.0640901496180045,0.0704095301303695,0.73960280418396,0.49736088514328003,0.013132231310009956
Scene,Scene_full_mean,12345,491,0.5801447200234836,0.40178527924581803,0.5942157506942749,0.6850380301475525,0.09778468310832977
Scene,Scene_full_mean,12345,518,0.01791148790503158,0.5316049370243378,0.7343891263008118,0.45297348499298096,0.08388354629278183
Scene,Scene_full_mean,12345,523,-0.03347783983074918,0.09286707617038797,0.6605476140975952,0.48424583673477173,-0.005034099332988262
Scene,Scene_full_mean,12345,545,0.07920826183715349,0.42546541555331807,0.7514081001281738,0.7352062463760376,0.0478433221578598
Scene,Scene_full_mean,12345,551,-0.0045851705298872916,0.054322693472872934,0.8450664281845093,0.46193617582321167,-0.007794196251779795
Scene,Scene_full_mean,12345,568,0.11164955407731157,0.39741518353894684,0.750241756439209,0.7611182332038879,0.3300657868385315
Scene,Scene_full_mean,12345,620,0.7854238736961423,0.5463478949579675,0.5932614803314209,0.5646671652793884,0.21187669038772583
Scene,Scene_full_mean,12345,640,-0.023514555727056137,0.1709062105466068,0.626182496547699,0.8263125419616699,0.6483215689659119
Scene,Scene_full_mean,12345,648,0.13465211886480824,0.263983845527923,0.7341614961624146,0.6194317936897278,0.0715535432100296
Scene,Scene_full_mean,12345,671,0.16653353674580446,0.4051538122065519,0.6390427947044373,0.7607499957084656,0.36680588126182556
Scene,Scene_full_mean,12345,755,0.3804828889340619,0.3860868242914531,0.6618192791938782,0.5171251893043518,0.09006773680448532
Scene,Scene_full_mean,12345,811,0.22898992740128676,0.238065657129429,0.740818440914154,0.48570409417152405,0.023800095543265343
Scene,Scene_full_mean,12345,821,0.15078193669269496,0.3018584792646513,0.630460798740387,0.6326455473899841,0.2354123890399933
Scene,Scene_full_mean,12345,824,-0.04359483085785227,0.08759780802528308,0.7636219263076782,0.4017198085784912,0.0057026902213692665
Scene,Scene_full_mean,12345,841,-0.23747495191856954,0.35339528610959103,0.8455100655555725,0.4635433554649353,0.023971088230609894
Scene,Scene_full_mean,12345,842,0.06371254854144344,0.27015940783307435,0.7949777245521545,0.734551191329956,0.013045412488281727
Scene,Scene_full_mean,12345,850,0.052329779857805576,0.3020674954030174,0.7280157804489136,0.7147006988525391,0.3110353350639343
Scene,Scene_full_mean,12345,855,0.05694326726176963,0.4491178535824357,0.7079796195030212,0.664471447467804,0.03557009622454643
Scene,Scene_full_mean,12345,872,0.10200341449310406,0.10044060955691145,0.803499698638916,0.41044580936431885,0.013200631365180016
Scene,Scene_full_mean,12345,873,0.5887417821222249,0.5631735391750816,0.6334072947502136,0.3629641830921173,0.07115144282579422
Scene,Scene_full_mean,12345,893,0.2631067042344521,0.2709819605924407,0.7752895355224609,0.34872016310691833,0.1264531910419464
Scene,Scene_full_mean,12345,894,0.030315257353124084,0.3302690932864331,0.751922607421875,0.5432972311973572,-0.014883402734994888
Scene,Scene_full_mean,12345,918,0.07757582617103799,0.31516654206766803,0.6864616870880127,0.6619987487792969,0.1501801609992981
Scene,Scene_full_mean,12345,943,0.2425788234884897,0.5255394097329869,0.7213938236236572,0.5814325213432312,0.2164999544620514
Scene,Scene_full_mean,12345,978,0.645249562922829,0.5690785853211663,0.5757766366004944,0.5173475742340088,0.09734266251325607
Scene,Scene_full_mean,12345,999,0.16430411970823341,0.3280201949282402,0.7146658301353455,0.6824910044670105,0.02647816762328148
Scene,Scene_random_equal4_01_mean,12345,14,0.688570712033178,0.5597344230342394,0.5304124355316162,0.44858115911483765,0.06153694912791252
Scene,Scene_random_equal4_01_mean,12345,15,-0.05213727942536554,0.3306482303426557,0.7356992959976196,0.6271547675132751,0.06590332090854645
Scene,Scene_random_equal4_01_mean,12345,36,0.10959748204705949,0.23450352601970645,0.6743171811103821,0.36838358640670776,0.01592586189508438
Scene,Scene_random_equal4_01_mean,12345,39,-0.530326907947843,0.2846070055293906,0.5396434664726257,0.7194541096687317,0.4023677110671997
Scene,Scene_random_equal4_01_mean,12345,126,-0.15649049333767492,0.4138557813607455,0.7298059463500977,0.8552225828170776,0.2820437550544739
Scene,Scene_random_equal4_01_mean,12345,132,0.09276641931440344,0.10893596945975663,0.6720294952392578,0.5404954552650452,0.11227846145629883
Scene,Scene_random_equal4_01_mean,12345,167,0.21122853414089632,0.10330578353867807,0.7293240427970886,0.40174564719200134,0.02966054528951645
Scene,Scene_random_equal4_01_mean,12345,196,0.09226682870531164,0.2643140459044056,0.6688176989555359,0.7447490096092224,0.17538243532180786
Scene,Scene_random_equal4_01_mean,12345,199,0.11419816317063917,0.19912510014711848,0.7090786099433899,0.6230875253677368,0.0884048342704773
Scene,Scene_random_equal4_01_mean,12345,214,-0.12295025724826394,0.31467458250462393,0.6626855134963989,0.7085506916046143,0.17932255566120148
Scene,Scene_random_equal4_01_mean,12345,241,0.15418483313159362,0.3533989417313015,0.6963648796081543,0.5401212573051453,0.055245108902454376
Scene,Scene_random_equal4_01_mean,12345,242,-0.010297109361709352,0.5057162203148018,0.8100214600563049,0.5387120246887207,0.02246122434735298
Scene,Scene_random_equal4_01_mean,12345,245,-0.08023063328388774,0.4258826721652199,0.7018874883651733,0.5685076713562012,0.04914708063006401
Scene,Scene_random_equal4_01_mean,12345,249,-0.02332872946541988,0.37797456958918263,0.8269332647323608,0.4529241621494293,0.019047094509005547
Scene,Scene_random_equal4_01_mean,12345,282,0.09601096072768402,0.3270109507731191,0.6862857341766357,0.5060722827911377,0.014154739677906036
Scene,Scene_random_equal4_01_mean,12345,289,-0.16515437182628556,0.36622915560068176,0.7627623081207275,0.6541764736175537,0.11319343745708466
Scene,Scene_random_equal4_01_mean,12345,303,0.13457180485779333,0.4457274574138917,0.7321211695671082,0.6254041194915771,0.10100701451301575
Scene,Scene_random_equal4_01_mean,12345,314,-0.0747978582277344,0.1947497717684128,0.819501519203186,0.6006698608398438,0.039699506014585495
Scene,Scene_random_equal4_01_mean,12345,393,0.3706161445819165,0.3916063676560934,0.6507112979888916,0.8552104234695435,0.41553258895874023
Scene,Scene_random_equal4_01_mean,12345,412,0.42842085379600564,0.5084917983684369,0.5578609704971313,0.4495502710342407,-0.004014043137431145
Scene,Scene_random_equal4_01_mean,12345,442,-0.039873312340970114,0.29866609660567806,0.7240455746650696,0.6234995126724243,0.06070968136191368
Scene,Scene_random_equal4_01_mean,12345,463,-0.187895349091474,0.09567867556093083,0.8298202753067017,0.4260087311267853,0.05538754165172577
