category,condition,seed,dataset_idx,pixel_corr,ssim,lpips,clip,dino
Face,Face_random_full_01_mean,12345,973,-0.06433651379027522,0.3777593222466614,0.7441238760948181,0.5512821674346924,0.2524234652519226
Face,Face_random_full_02_mean,12345,1,-0.044033320148666316,0.21182220909814353,0.7219066619873047,0.5580207109451294,0.33723127841949463
Face,Face_random_full_02_mean,12345,16,0.08047135557718266,0.20013169133663478,0.7093884944915771,0.3320680260658264,0.04449634253978729
Face,Face_random_full_02_mean,12345,20,-0.07703281928259585,0.25989273874217583,0.6322759389877319,0.6646174788475037,0.3236261308193207
Face,Face_random_full_02_mean,12345,51,-0.014460154152587789,0.27309826467344084,0.7840970754623413,0.44449901580810547,0.03853996843099594
Face,Face_random_full_02_mean,12345,77,-0.11711895022116774,0.22382744664543902,0.7216367125511169,0.5397644639015198,0.05837694928050041
Face,Face_random_full_02_mean,12345,135,0.07737265865685226,0.34529620075160017,0.6859010457992554,0.6070606708526611,0.3737469017505646
Face,Face_random_full_02_mean,12345,158,-0.15170713837301522,0.24177708376747853,0.7762080430984497,0.4611242711544037,0.14554409682750702
Face,Face_random_full_02_mean,12345,177,0.034901382491225,0.3162962004115627,0.6743110418319702,0.6092312932014465,0.17716994881629944
Face,Face_random_full_02_mean,12345,188,0.11819918969409456,0.4834533281247521,0.7374522686004639,0.4582151174545288,-0.011453688144683838
Face,Face_random_full_02_mean,12345,218,0.12558175778146743,0.13610663700875278,0.6978672742843628,0.5650069713592529,0.37779662013053894
Face,Face_random_full_02_mean,12345,287,0.05149710239554086,0.3525253617787444,0.729729175567627,0.4461589455604553,0.1896851807832718
Face,Face_random_full_02_mean,12345,292,0.14826919725806006,0.33003379612661315,0.6949337124824524,0.48029688000679016,0.08930736035108566
Face,Face_random_full_02_mean,12345,295,-0.20921021917145988,0.48941172996463467,0.6815800666809082,0.3303947150707245,0.0863393023610115
Face,Face_random_full_02_mean,12345,340,-0.06917811443713658,0.22509320506511052,0.6789966225624084,0.5207123756408691,0.31917455792427063
Face,Face_random_full_02_mean,12345,375,0.07730424232799654,0.11925850146009283,0.6978745460510254,0.5260305404663086,0.04299052059650421
Face,Face_random_full_02_mean,12345,384,0.19550163077383936,0.32635152268623185,0.7841920852661133,0.6684687733650208,0.38243627548217773
Face,Face_random_full_02_mean,12345,415,-0.09795751389212674,0.5374499676916591,0.632908046245575,0.5866913795471191,0.24342386424541473
Face,Face_random_full_02_mean,12345,434,0.20925633025624404,0.27540937138250554,0.7204054594039917,0.5628894567489624,0.20230571925640106
Face,Face_random_full_02_mean,12345,465,-0.13852212911525738,0.2393193447003333,0.6950987577438354,0.42846885323524475,0.22297722101211548
Face,Face_random_full_02_mean,12345,498,0.046232506875956564,0.42959164856379073,0.7236505746841431,0.7503594160079956,0.8181543946266174
Face,Face_random_full_02_mean,12345,507,0.2367703013289751,0.4084816793018494,0.6774086356163025,0.5004078149795532,0.1954805552959442
Face,Face_random_full_02_mean,12345,529,0.038618406117328426,0.4318599185737338,0.6750315427780151,0.6079978942871094,0.25146183371543884
Face,Face_random_full_02_mean,12345,561,0.12831660879875373,0.15432743295523274,0.6502968072891235,0.40583768486976624,0.040356140583753586
Face,Face_random_full_02_mean,12345,588,0.13168465859186448,0.17998627705337683,0.7109450101852417,0.5485249161720276,0.07226070761680603
Face,Face_random_full_02_mean,12345,606,-0.010978560744310535,0.2973482826065743,0.6830897927284241,0.3966446816921234,0.017379485070705414
Face,Face_random_full_02_mean,12345,678,-0.046276745169079286,0.2578533015056983,0.6930068731307983,0.5655298233032227,0.16240185499191284
Face,Face_random_full_02_mean,12345,708,0.23573908789643638,0.3315192712511414,0.7871552109718323,0.6290123462677002,0.20714056491851807
Face,Face_random_full_02_mean,12345,756,-0.11175159682022895,0.4459320807946365,0.737001895904541,0.6551108360290527,0.32624611258506775
Face,Face_random_full_02_mean,12345,762,0.03592419962234051,0.16751544808690932,0.6620824337005615,0.617088258266449,0.41029027104377747
Face,Face_random_full_02_mean,12345,781,-0.012799086461957597,0.3936177782658705,0.6366250514984131,0.7006828188896179,0.2837977707386017
Face,Face_random_full_02_mean,12345,789,0.141171904848627,0.23006692139155363,0.6785610914230347,0.5047059655189514,0.0852760598063469
Face,Face_random_full_02_mean,12345,817,-0.3238539146015751,0.26801533663067706,0.7913426160812378,0.6441406011581421,0.5585992932319641
Face,Face_random_full_02_mean,12345,820,-0.05575967057966755,0.2331989782064844,0.6870619058609009,0.46176257729530334,0.1701248437166214
Face,Face_random_full_02_mean,12345,838,0.17527562677427086,0.37926947791331567,0.6770332455635071,0.49569883942604065,0.05876960605382919
Face,Face_random_full_02_mean,12345,877,-0.038524035556737085,0.1758478556561755,0.7262135744094849,0.6870615482330322,0.8242781162261963
Face,Face_random_full_02_mean,12345,887,0.04499178394012435,0.20943328758773763,0.6677640676498413,0.5773532390594482,0.28110289573669434
Face,Face_random_full_02_mean,12345,973,-0.06978794032813551,0.34935757219058605,0.7388824224472046,0.5834793448448181,0.35681965947151184
Face,Face_random_full_03_mean,12345,1,-0.04096510415497567,0.22255709416098515,0.7132477164268494,0.4996853768825531,0.2606913447380066
Face,Face_random_full_03_mean,12345,16,0.07670161053610636,0.19630104487718497,0.7091220617294312,0.3985106647014618,0.12345346808433533
Face,Face_random_full_03_mean,12345,20,-0.07907638433799359,0.24446505963728224,0.6361693739891052,0.7112120389938354,0.3477647304534912
Face,Face_random_full_03_mean,12345,51,-0.005190289384239309,0.26211786573782936,0.7737927436828613,0.4178146421909332,0.04865541309118271
Face,Face_random_full_03_mean,12345,77,-0.11801634964490514,0.23297984963420937,0.7149339318275452,0.5529974699020386,0.0352780744433403
Face,Face_random_full_03_mean,12345,135,0.07149495684998183,0.34634847456137796,0.673839807510376,0.6225152611732483,0.26099324226379395
Face,Face_random_full_03_mean,12345,158,-0.14029848841159714,0.2225126873737116,0.7738495469093323,0.4358639121055603,0.16875435411930084
Face,Face_random_full_03_mean,12345,177,0.028952413402079775,0.3051303931766712,0.6667060256004333,0.6171644330024719,0.19481778144836426
Face,Face_random_full_03_mean,12345,188,0.13874190259221342,0.4829302230230762,0.7330321073532104,0.5412346720695496,0.037969641387462616
Face,Face_random_full_03_mean,12345,218,0.10983468564606078,0.13107401150900488,0.6960139870643616,0.5485691428184509,0.36478736996650696
Face,Face_random_full_03_mean,12345,287,0.049564919639523766,0.3580101860668475,0.725766122341156,0.48900195956230164,0.12492357939481735
Face,Face_random_full_03_mean,12345,292,0.17335062895783046,0.3320407121129565,0.6749862432479858,0.4977115988731384,0.2391430139541626
Face,Face_random_full_03_mean,12345,295,-0.18483145550300129,0.48476340085293074,0.635366678237915,0.2939443290233612,-0.018720027059316635
Face,Face_random_full_03_mean,12345,340,-0.057119963914924105,0.21985030814301915,0.6685059666633606,0.4931122958660126,0.31673580408096313
Face,Face_random_full_03_mean,12345,375,0.027337859313779165,0.11761208512662483,0.7173970937728882,0.4826221764087677,0.021873462945222855
Face,Face_random_full_03_mean,12345,384,0.19696711601834974,0.32620173592391505,0.7848514318466187,0.6671555638313293,0.3795429766178131
Face,Face_random_full_03_mean,12345,415,-0.09378964639559552,0.5370106708330038,0.6499923467636108,0.5471875667572021,0.1975536197423935
Face,Face_random_full_03_mean,12345,434,0.20699416985312433,0.2745078549099389,0.7091241478919983,0.5617349147796631,0.17842428386211395
Face,Face_random_full_03_mean,12345,465,-0.10684110154704553,0.23142424871497125,0.7016180753707886,0.43406763672828674,0.16745612025260925
Face,Face_random_full_03_mean,12345,498,0.05682283060265184,0.44121869975771727,0.7295910716056824,0.7738137245178223,0.809521496295929
Face,Face_random_full_03_mean,12345,507,0.19446403874143248,0.3989363255650644,0.6662647128105164,0.4813871383666992,0.18469104170799255
Face,Face_random_full_03_mean,12345,529,0.036949802015497336,0.42531292465999065,0.6810869574546814,0.5959857702255249,0.22791582345962524
Face,Face_random_full_03_mean,12345,561,0.1116614005787495,0.15718287700234168,0.6645857095718384,0.34128832817077637,0.07508933544158936
Face,Face_random_full_03_mean,12345,588,0.12304561401604348,0.17736687616382202,0.7144815921783447,0.5324839949607849,0.02371126413345337
Face,Face_random_full_03_mean,12345,606,-0.006419647833062001,0.30624122904400913,0.6734723448753357,0.3956422805786133,0.059040144085884094
Face,Face_random_full_03_mean,12345,678,-0.05385945798643007,0.2554184873876696,0.7001441717147827,0.5952925682067871,0.11798417568206787
Face,Face_random_full_03_mean,12345,708,0.22308959169581738,0.32852398049273834,0.7940709590911865,0.5968138575553894,0.18639402091503143
Face,Face_random_full_03_mean,12345,756,-0.11757106849095561,0.4448913840318194,0.7368364334106445,0.639884352684021,0.3050050735473633
Face,Face_random_full_03_mean,12345,762,0.03247570057018474,0.17185434038367592,0.6690251231193542,0.5944424271583557,0.3744572401046753
