category,condition,seed,dataset_idx,pixel_corr,ssim,lpips,clip,dino
Scene,Body_unrelated_equal4_zero,12345,14,0.6723586819359302,0.5537663512579707,0.5070183277130127,0.455183207988739,0.06265107542276382
Scene,Body_unrelated_equal4_zero,12345,15,-0.013342037590460662,0.3750763631727827,0.8260089159011841,0.7700880765914917,0.07448993623256683
Scene,Body_unrelated_equal4_zero,12345,36,0.13488406232191769,0.25249397603529905,0.6724135279655457,0.40195828676223755,0.05765218287706375
Scene,Body_unrelated_equal4_zero,12345,39,-0.5301761094740302,0.2874179873110249,0.5478904247283936,0.7070805430412292,0.4005091190338135
Scene,Body_unrelated_equal4_zero,12345,126,-0.1734931617132935,0.4202167385799286,0.7396796941757202,0.8799864649772644,0.3417436480522156
Scene,Body_unrelated_equal4_zero,12345,132,0.08463534758988527,0.1008526710372861,0.6916841268539429,0.5499276518821716,0.16511347889900208
Scene,Body_unrelated_equal4_zero,12345,167,0.19325041714170915,0.10277475650265917,0.722732663154602,0.44275808334350586,-0.0009847115725278854
Scene,Body_unrelated_equal4_zero,12345,196,0.12204444456507839,0.27808755200758895,0.65895676612854,0.7273598909378052,0.13789154589176178
Scene,Body_unrelated_equal4_zero,12345,199,0.16855357482352493,0.20356780234441782,0.6868491172790527,0.6677621006965637,0.1432303935289383
Scene,Body_unrelated_equal4_zero,12345,214,-0.10519746857261647,0.3228094370606034,0.6883644461631775,0.6739355325698853,0.08085766434669495
Scene,Body_unrelated_equal4_zero,12345,241,0.1464171344397892,0.34935240707543536,0.6993476152420044,0.5096168518066406,0.038383848965168
Scene,Body_unrelated_equal4_zero,12345,242,-0.055108888125310077,0.47181678513998915,0.8214590549468994,0.5103499889373779,0.009683589451014996
Scene,Body_unrelated_equal4_zero,12345,245,-0.06932937695902591,0.42249412308211565,0.6812499165534973,0.5773859024047852,0.010999556630849838
Scene,Body_unrelated_equal4_zero,12345,249,-0.02001459227207108,0.3763460307200401,0.8340471982955933,0.42920345067977905,0.025301113724708557
Scene,Body_unrelated_equal4_zero,12345,282,0.0999056335441375,0.3376961941428004,0.6809687614440918,0.43663427233695984,-0.0008091861382126808
Scene,Body_unrelated_equal4_zero,12345,289,-0.1889954409961961,0.36345363593261965,0.7266061305999756,0.6385557651519775,0.13232842087745667
Scene,Body_unrelated_equal4_zero,12345,303,0.139940529892721,0.46222956108751334,0.7568457126617432,0.6213054656982422,-0.0018339240923523903
Scene,Body_unrelated_equal4_zero,12345,314,-0.06870555301870641,0.19137296450705385,0.8126643300056458,0.5998938083648682,0.06697677075862885
Scene,Body_unrelated_equal4_zero,12345,393,0.3528073517001624,0.3948596357109876,0.66422438621521,0.8324224352836609,0.3890828490257263
Scene,Body_unrelated_equal4_zero,12345,412,0.588695649876685,0.5064180924704038,0.5807790756225586,0.5313386917114258,0.14119404554367065
Scene,Body_unrelated_equal4_zero,12345,442,-0.02177879700751358,0.31259957941509026,0.720815896987915,0.6339025497436523,0.07838952541351318
Scene,Body_unrelated_equal4_zero,12345,463,-0.18380022054875933,0.10129245107674377,0.8130847215652466,0.4402759075164795,0.035088978707790375
Scene,Body_unrelated_equal4_zero,12345,469,0.026493663785232494,0.23544035085534776,0.7745186686515808,0.4618258476257324,-0.021161003038287163
Scene,Body_unrelated_equal4_zero,12345,486,0.10221249669087491,0.08180734020966011,0.7255709171295166,0.5245736241340637,0.034191589802503586
Scene,Body_unrelated_equal4_zero,12345,491,0.5793227958592595,0.39661129295019304,0.5779503583908081,0.7535157799720764,0.106651671230793
Scene,Body_unrelated_equal4_zero,12345,518,0.22261911232454484,0.5050367274742231,0.7558783292770386,0.5911033153533936,0.1861739158630371
Scene,Body_unrelated_equal4_zero,12345,523,-0.05095628003998312,0.10656666784456244,0.6398830413818359,0.46795356273651123,0.08242648094892502
Scene,Body_unrelated_equal4_zero,12345,545,0.07420837261413468,0.42737883787614767,0.7593563199043274,0.6936987638473511,0.015649339184165
