dataset_idx,excess_causal_loss,image_category,masked_roi,metric,num_seeds
1,-0.005217211384577381,Face,Body+Scene,pixel_corr,3
16,-0.003844328941621038,Face,Body+Scene,pixel_corr,3
20,-0.02488689721015074,Face,Body+Scene,pixel_corr,3
51,0.013408811897985325,Face,Body+Scene,pixel_corr,3
77,0.005828751010523583,Face,Body+Scene,pixel_corr,3
135,-0.06502357317317127,Face,Body+Scene,pixel_corr,3
158,0.010761685995771176,Face,Body+Scene,pixel_corr,3
177,-0.052873238521850184,Face,Body+Scene,pixel_corr,3
188,-0.017177722577380535,Face,Body+Scene,pixel_corr,3
218,-0.0014357255116229,Face,Body+Scene,pixel_corr,3
287,-0.026376800083730043,Face,Body+Scene,pixel_corr,3
292,-0.002824441045739578,Face,Body+Scene,pixel_corr,3
295,0.0023279330654394498,Face,Body+Scene,pixel_corr,3
340,0.002863055673465141,Face,Body+Scene,pixel_corr,3
375,-0.012180289727909249,Face,Body+Scene,pixel_corr,3
384,0.019944158008553595,Face,Body+Scene,pixel_corr,3
415,-0.07067874943569143,Face,Body+Scene,pixel_corr,3
434,-0.0016910368816405827,Face,Body+Scene,pixel_corr,3
465,0.0367182106866956,Face,Body+Scene,pixel_corr,3
498,0.010287498884640589,Face,Body+Scene,pixel_corr,3
507,-0.010645400514039042,Face,Body+Scene,pixel_corr,3
529,0.0030501355422442073,Face,Body+Scene,pixel_corr,3
561,-0.012206427610287153,Face,Body+Scene,pixel_corr,3
588,0.02949871793216843,Face,Body+Scene,pixel_corr,3
606,-0.007459797404670824,Face,Body+Scene,pixel_corr,3
678,0.03443766207154608,Face,Body+Scene,pixel_corr,3
708,0.012964668335195842,Face,Body+Scene,pixel_corr,3
756,-0.005793995442799995,Face,Body+Scene,pixel_corr,3
762,-0.002542300740511008,Face,Body+Scene,pixel_corr,3
781,0.012706532554527125,Face,Body+Scene,pixel_corr,3
789,0.004681613400936281,Face,Body+Scene,pixel_corr,3
817,-0.001131498363139025,Face,Body+Scene,pixel_corr,3
820,0.010793571206420985,Face,Body+Scene,pixel_corr,3
838,0.012386799196076026,Face,Body+Scene,pixel_corr,3
877,-0.008325996377653846,Face,Body+Scene,pixel_corr,3
887,-0.012226936631044653,Face,Body+Scene,pixel_corr,3
973,-0.0033517961803666125,Face,Body+Scene,pixel_corr,3
1,-0.0035679075844577413,Face,Body+Scene,ssim,3
16,-0.005016856885741747,Face,Body+Scene,ssim,3
20,-0.019439696182013314,Face,Body+Scene,ssim,3
51,0.001558148040532196,Face,Body+Scene,ssim,3
77,-0.002679099493856633,Face,Body+Scene,ssim,3
135,0.004008674700473371,Face,Body+Scene,ssim,3
158,0.007239826748346528,Face,Body+Scene,ssim,3
177,-0.001639823369222411,Face,Body+Scene,ssim,3
188,-0.011817190563945916,Face,Body+Scene,ssim,3
218,-0.0016117788107547588,Face,Body+Scene,ssim,3
287,-0.012635891130560425,Face,Body+Scene,ssim,3
292,-0.0023070611143442073,Face,Body+Scene,ssim,3
295,0.005685430106092549,Face,Body+Scene,ssim,3
340,-0.0026410265863213915,Face,Body+Scene,ssim,3
375,-0.0009627535424174596,Face,Body+Scene,ssim,3
384,-0.00023608203134208115,Face,Body+Scene,ssim,3
415,-0.010801627171628405,Face,Body+Scene,ssim,3
434,-0.00019787470232254974,Face,Body+Scene,ssim,3
465,0.005126225065067894,Face,Body+Scene,ssim,3
498,-0.012950876013562679,Face,Body+Scene,ssim,3
507,0.00104990916080548,Face,Body+Scene,ssim,3
529,0.004234650755669075,Face,Body+Scene,ssim,3
561,-0.003957838541110447,Face,Body+Scene,ssim,3
588,-0.003327929746620904,Face,Body+Scene,ssim,3
606,-0.001758362467430774,Face,Body+Scene,ssim,3
678,-0.008469576934259468,Face,Body+Scene,ssim,3
708,-0.01061996936199113,Face,Body+Scene,ssim,3
756,-0.06305639896782761,Face,Body+Scene,ssim,3
762,-0.0067670066173221,Face,Body+Scene,ssim,3
781,0.00816637509008048,Face,Body+Scene,ssim,3
789,0.0024208019961475774,Face,Body+Scene,ssim,3
817,-0.012413835342031358,Face,Body+Scene,ssim,3
820,-0.01571662798858711,Face,Body+Scene,ssim,3
838,0.001467955414188286,Face,Body+Scene,ssim,3
877,0.01191207614405126,Face,Body+Scene,ssim,3
887,-0.0013658621108444998,Face,Body+Scene,ssim,3
973,0.007278048384349725,Face,Body+Scene,ssim,3
1,-0.010977943738301596,Face,Body+Scene,lpips,3
16,-0.008979594707489014,Face,Body+Scene,lpips,3
20,0.026266940434773765,Face,Body+Scene,lpips,3
51,-0.0029451608657836913,Face,Body+Scene,lpips,3
77,0.0005632440249125165,Face,Body+Scene,lpips,3
135,-0.0076824386914571136,Face,Body+Scene,lpips,3
158,0.0004589676856994627,Face,Body+Scene,lpips,3
177,-0.012245575586954752,Face,Body+Scene,lpips,3
188,-0.007117533683776854,Face,Body+Scene,lpips,3
218,-0.004670262336730957,Face,Body+Scene,lpips,3
287,0.0020589828491210938,Face,Body+Scene,lpips,3
292,-0.012602969010670978,Face,Body+Scene,lpips,3
295,0.03435998360315959,Face,Body+Scene,lpips,3
340,-0.003780833880106608,Face,Body+Scene,lpips,3
375,0.011070569356282553,Face,Body+Scene,lpips,3
384,0.006904900074005127,Face,Body+Scene,lpips,3
415,-0.00015727678934733015,Face,Body+Scene,lpips,3
434,-0.00318376620610555,Face,Body+Scene,lpips,3
465,-0.012855557600657144,Face,Body+Scene,lpips,3
498,0.002117689450581868,Face,Body+Scene,lpips,3
507,0.0015833338101704916,Face,Body+Scene,lpips,3
529,-0.00027047793070475256,Face,Body+Scene,lpips,3
561,-0.005589683850606282,Face,Body+Scene,lpips,3
588,-0.0027282198270161943,Face,Body+Scene,lpips,3
606,0.004626091321309408,Face,Body+Scene,lpips,3
678,0.002855455875396729,Face,Body+Scene,lpips,3
708,0.0065294305483500166,Face,Body+Scene,lpips,3
756,0.026953780651092527,Face,Body+Scene,lpips,3
762,-0.00034561157226562525,Face,Body+Scene,lpips,3
781,0.01726585229237874,Face,Body+Scene,lpips,3
789,0.0006570855776468921,Face,Body+Scene,lpips,3
817,0.00633541742960612,Face,Body+Scene,lpips,3
820,0.0034261743227640786,Face,Body+Scene,lpips,3
838,-0.0007016897201538087,Face,Body+Scene,lpips,3
877,0.0021316687266031893,Face,Body+Scene,lpips,3
887,0.022567725181579592,Face,Body+Scene,lpips,3
973,-0.006629502773284913,Face,Body+Scene,lpips,3
1,-0.06891144116719564,Face,Body+Scene,clip,3
16,-0.003524130582809448,Face,Body+Scene,clip,3
20,0.022887595494588214,Face,Body+Scene,clip,3
51,-0.014686701695124307,Face,Body+Scene,clip,3
77,-0.024476619561513268,Face,Body+Scene,clip,3
135,-0.002331538995107015,Face,Body+Scene,clip,3
158,-0.010025282700856527,Face,Body+Scene,clip,3
177,-0.015611080328623454,Face,Body+Scene,clip,3
188,0.005590558052062987,Face,Body+Scene,clip,3
218,0.026244252920150757,Face,Body+Scene,clip,3
287,0.020847541093826295,Face,Body+Scene,clip,3
292,-0.02832680741945903,Face,Body+Scene,clip,3
295,0.08910703361034393,Face,Body+Scene,clip,3
340,-0.013250231742858887,Face,Body+Scene,clip,3
375,-0.018919456005096435,Face,Body+Scene,clip,3
384,-0.013030393918355308,Face,Body+Scene,clip,3
415,-0.01078435977300008,Face,Body+Scene,clip,3
434,-0.010501484076182047,Face,Body+Scene,clip,3
465,0.02460392514864604,Face,Body+Scene,clip,3
498,0.029357173045476276,Face,Body+Scene,clip,3
507,-0.012911989291508991,Face,Body+Scene,clip,3
529,-0.005979653199513753,Face,Body+Scene,clip,3
561,0.012953919172286986,Face,Body+Scene,clip,3
588,-0.017891045411427817,Face,Body+Scene,clip,3
606,0.03428029219309489,Face,Body+Scene,clip,3
678,-0.024316032727559406,Face,Body+Scene,clip,3
708,-0.022850191593170168,Face,Body+Scene,clip,3
756,-0.011801469326019288,Face,Body+Scene,clip,3
762,-0.02776776154836019,Face,Body+Scene,clip,3
781,-0.007412501176198324,Face,Body+Scene,clip,3
789,0.028903329372406,Face,Body+Scene,clip,3
817,0.0004286249478658042,Face,Body+Scene,clip,3
820,-0.03191543221473694,Face,Body+Scene,clip,3
838,-0.025268928209940592,Face,Body+Scene,clip,3
877,-0.02101359367370605,Face,Body+Scene,clip,3
887,0.09162585735321045,Face,Body+Scene,clip,3
973,-0.025146543979644775,Face,Body+Scene,clip,3
1,-0.05439633329709371,Face,Body+Scene,dino,3
16,0.011730735066036384,Face,Body+Scene,dino,3
20,0.0336508055528005,Face,Body+Scene,dino,3
51,-0.00375096673766772,Face,Body+Scene,dino,3
77,0.019448441329101722,Face,Body+Scene,dino,3
135,-0.042296153306961064,Face,Body+Scene,dino,3
158,-0.012310178081194558,Face,Body+Scene,dino,3
177,0.007612017790476481,Face,Body+Scene,dino,3
188,-0.0006528265774250012,Face,Body+Scene,dino,3
218,-0.06019656409819921,Face,Body+Scene,dino,3
287,0.006844919919967651,Face,Body+Scene,dino,3
292,-0.0206835658599933,Face,Body+Scene,dino,3
295,0.10975103909149765,Face,Body+Scene,dino,3
340,0.005963216225306193,Face,Body+Scene,dino,3
375,-0.0028885841369628907,Face,Body+Scene,dino,3
384,0.028128047784169514,Face,Body+Scene,dino,3
415,0.04010611573855082,Face,Body+Scene,dino,3
434,-0.05083577434221904,Face,Body+Scene,dino,3
465,0.0018591165542602521,Face,Body+Scene,dino,3
498,-0.027091109752655027,Face,Body+Scene,dino,3
507,0.0049627463022867855,Face,Body+Scene,dino,3
529,-0.023086050649484,Face,Body+Scene,dino,3
561,0.006450049579143524,Face,Body+Scene,dino,3
588,-0.013266916200518607,Face,Body+Scene,dino,3
606,0.04018605537712574,Face,Body+Scene,dino,3
678,-0.11824173529942832,Face,Body+Scene,dino,3
708,0.05321271618207296,Face,Body+Scene,dino,3
756,0.06413585245609284,Face,Body+Scene,dino,3
762,0.03335957725842794,Face,Body+Scene,dino,3
781,0.018782842159271243,Face,Body+Scene,dino,3
789,0.01026824067036311,Face,Body+Scene,dino,3
817,0.04031013548374176,Face,Body+Scene,dino,3
820,-0.016754567126433053,Face,Body+Scene,dino,3
838,0.020699338863293327,Face,Body+Scene,dino,3
877,-0.016207571824391684,Face,Body+Scene,dino,3
887,0.05229368185003599,Face,Body+Scene,dino,3
973,0.0349542627731959,Face,Body+Scene,dino,3
1,-0.0006559133529663088,Face,Body+Scene,face_lpips,3
16,-0.007387014230092367,Face,Body+Scene,face_lpips,3
20,0.02719109853108724,Face,Body+Scene,face_lpips,3
51,0.01722341775894165,Face,Body+Scene,face_lpips,3
77,-0.0006401419639587395,Face,Body+Scene,face_lpips,3
135,0.014728812376658122,Face,Body+Scene,face_lpips,3
158,-0.00786416530609131,Face,Body+Scene,face_lpips,3
177,0.0056262532869974765,Face,Body+Scene,face_lpips,3
188,0.025911096731821695,Face,Body+Scene,face_lpips,3
218,-0.015530121326446532,Face,Body+Scene,face_lpips,3
287,-0.003652795155843099,Face,Body+Scene,face_lpips,3
292,-0.004273513952891032,Face,Body+Scene,face_lpips,3
295,0.025344947973887127,Face,Body+Scene,face_lpips,3
340,0.006917432943979899,Face,Body+Scene,face_lpips,3
375,-0.02275277376174927,Face,Body+Scene,face_lpips,3
384,0.015952710310618082,Face,Body+Scene,face_lpips,3
415,0.01799269914627075,Face,Body+Scene,face_lpips,3
434,0.006514147917429606,Face,Body+Scene,face_lpips,3
465,-0.002611549695332845,Face,Body+Scene,face_lpips,3
498,0.002761713663736979,Face,Body+Scene,face_lpips,3
507,0.002911138534545899,Face,Body+Scene,face_lpips,3
529,-0.0029441595077514646,Face,Body+Scene,face_lpips,3
561,-0.018239871660868327,Face,Body+Scene,face_lpips,3
588,0.03240012725194295,Face,Body+Scene,face_lpips,3
606,0.0034659862518310546,Face,Body+Scene,face_lpips,3
678,0.009908934434254965,Face,Body+Scene,face_lpips,3
708,-0.018636715412139893,Face,Body+Scene,face_lpips,3
756,0.05866009791692098,Face,Body+Scene,face_lpips,3
762,0.009230907758076987,Face,Body+Scene,face_lpips,3
781,0.004029969374338785,Face,Body+Scene,face_lpips,3
789,0.013243901729583738,Face,Body+Scene,face_lpips,3
817,0.010192382335662843,Face,Body+Scene,face_lpips,3
820,-0.0028236111005147304,Face,Body+Scene,face_lpips,3
838,-0.0006248076756795255,Face,Body+Scene,face_lpips,3
877,0.06636108954747517,Face,Body+Scene,face_lpips,3
887,-0.0001959085464477509,Face,Body+Scene,face_lpips,3
973,0.02280412515004476,Face,Body+Scene,face_lpips,3
1,-0.03943244318167369,Face,Body+Scene,face_dino,3
16,0.022798382242520652,Face,Body+Scene,face_dino,3
20,0.06354833841323852,Face,Body+Scene,face_dino,3
51,-0.01956029317031304,Face,Body+Scene,face_dino,3
77,-0.015670881668726603,Face,Body+Scene,face_dino,3
135,-0.0491511325041453,Face,Body+Scene,face_dino,3
158,-0.0019389674067497257,Face,Body+Scene,face_dino,3
177,0.03585261205832164,Face,Body+Scene,face_dino,3
188,-0.026719106237093605,Face,Body+Scene,face_dino,3
218,-0.011089485883712768,Face,Body+Scene,face_dino,3
287,0.03144402901331584,Face,Body+Scene,face_dino,3
292,-0.049978568156560266,Face,Body+Scene,face_dino,3
295,0.18257725189129514,Face,Body+Scene,face_dino,3
340,-0.042700101931889854,Face,Body+Scene,face_dino,3
375,-0.01795707618196805,Face,Body+Scene,face_dino,3
384,-0.030658271412054697,Face,Body+Scene,face_dino,3
415,-0.04212605108817419,Face,Body+Scene,face_dino,3
434,-0.036976358294487005,Face,Body+Scene,face_dino,3
465,-0.047494515776634216,Face,Body+Scene,face_dino,3
498,0.021313663323720297,Face,Body+Scene,face_dino,3
507,0.026740301648775732,Face,Body+Scene,face_dino,3
529,-0.017201804121335346,Face,Body+Scene,face_dino,3
561,-0.014352165659268695,Face,Body+Scene,face_dino,3
588,0.04083383133014044,Face,Body+Scene,face_dino,3
606,-0.017267481486002604,Face,Body+Scene,face_dino,3
678,-0.030984475215276076,Face,Body+Scene,face_dino,3
708,-0.10048302114009856,Face,Body+Scene,face_dino,3
756,-0.008947984377543131,Face,Body+Scene,face_dino,3
762,0.020880649487177532,Face,Body+Scene,face_dino,3
781,0.024158570915460587,Face,Body+Scene,face_dino,3
789,0.07238564888636272,Face,Body+Scene,face_dino,3
817,-0.040359298388163246,Face,Body+Scene,face_dino,3
820,-0.00020692944526672316,Face,Body+Scene,face_dino,3
838,-0.015669976361095902,Face,Body+Scene,face_dino,3
877,0.011505334079265595,Face,Body+Scene,face_dino,3
887,-0.06192809840043385,Face,Body+Scene,face_dino,3
973,0.0035440762837727867,Face,Body+Scene,face_dino,3
1,0.06666666666666667,Face,Body+Scene,face_detection_success,3
16,0.0,Face,Body+Scene,face_detection_success,3
20,0.06666666666666667,Face,Body+Scene,face_detection_success,3
51,0.0,Face,Body+Scene,face_detection_success,3
77,-0.4000000000000001,Face,Body+Scene,face_detection_success,3
135,-0.06666666666666667,Face,Body+Scene,face_detection_success,3
158,0.0,Face,Body+Scene,face_detection_success,3
177,0.0,Face,Body+Scene,face_detection_success,3
188,0.06666666666666667,Face,Body+Scene,face_detection_success,3
218,-0.19999999999999998,Face,Body+Scene,face_detection_success,3
287,0.0,Face,Body+Scene,face_detection_success,3
292,-0.13333333333333333,Face,Body+Scene,face_detection_success,3
295,-0.26666666666666666,Face,Body+Scene,face_detection_success,3
340,0.06666666666666667,Face,Body+Scene,face_detection_success,3
375,0.26666666666666666,Face,Body+Scene,face_detection_success,3
384,0.0,Face,Body+Scene,face_detection_success,3
415,0.0,Face,Body+Scene,face_detection_success,3
434,0.3333333333333333,Face,Body+Scene,face_detection_success,3
465,-0.13333333333333333,Face,Body+Scene,face_detection_success,3
498,0.3333333333333333,Face,Body+Scene,face_detection_success,3
507,0.13333333333333336,Face,Body+Scene,face_detection_success,3
529,0.13333333333333333,Face,Body+Scene,face_detection_success,3
561,0.0,Face,Body+Scene,face_detection_success,3
588,0.13333333333333333,Face,Body+Scene,face_detection_success,3
606,-0.13333333333333333,Face,Body+Scene,face_detection_success,3
678,-0.19999999999999998,Face,Body+Scene,face_detection_success,3
708,0.20000000000000004,Face,Body+Scene,face_detection_success,3
756,-0.3333333333333333,Face,Body+Scene,face_detection_success,3
762,-0.06666666666666667,Face,Body+Scene,face_detection_success,3
781,0.4666666666666666,Face,Body+Scene,face_detection_success,3
789,0.3333333333333333,Face,Body+Scene,face_detection_success,3
817,-0.19999999999999998,Face,Body+Scene,face_detection_success,3
820,0.13333333333333333,Face,Body+Scene,face_detection_success,3
838,0.13333333333333333,Face,Body+Scene,face_detection_success,3
877,0.19999999999999998,Face,Body+Scene,face_detection_success,3
887,-0.6,Face,Body+Scene,face_detection_success,3
973,0.0,Face,Body+Scene,face_detection_success,3
1,-0.0020851532785864575,Face,Face+Body+Scene,pixel_corr,3
16,-0.006697227097195683,Face,Face+Body+Scene,pixel_corr,3
20,-0.012731069690326682,Face,Face+Body+Scene,pixel_corr,3
51,0.010469125994889146,Face,Face+Body+Scene,pixel_corr,3
77,-0.0007956005554684946,Face,Face+Body+Scene,pixel_corr,3
135,-0.04746896184909275,Face,Face+Body+Scene,pixel_corr,3
158,0.017653186003129658,Face,Face+Body+Scene,pixel_corr,3
177,-0.07306787803120554,Face,Face+Body+Scene,pixel_corr,3
188,-0.005045165888478435,Face,Face+Body+Scene,pixel_corr,3
218,0.004202136798110917,Face,Face+Body+Scene,pixel_corr,3
287,-0.025792117768059213,Face,Face+Body+Scene,pixel_corr,3
292,0.022412618150080527,Face,Face+Body+Scene,pixel_corr,3
295,0.010030052423657829,Face,Face+Body+Scene,pixel_corr,3
340,0.004068143075528499,Face,Face+Body+Scene,pixel_corr,3
375,-0.008632691808115274,Face,Face+Body+Scene,pixel_corr,3
384,0.004884728784618191,Face,Face+Body+Scene,pixel_corr,3
415,-0.047214572577562286,Face,Face+Body+Scene,pixel_corr,3
434,-0.002827467952731697,Face,Face+Body+Scene,pixel_corr,3
465,0.013319046303388947,Face,Face+Body+Scene,pixel_corr,3
498,0.006571288264310316,Face,Face+Body+Scene,pixel_corr,3
507,-0.00756478672456823,Face,Face+Body+Scene,pixel_corr,3
529,0.004262442803661487,Face,Face+Body+Scene,pixel_corr,3
561,-0.009634383513551484,Face,Face+Body+Scene,pixel_corr,3
588,0.03379926519616439,Face,Face+Body+Scene,pixel_corr,3
606,-0.0036634790986584034,Face,Face+Body+Scene,pixel_corr,3
678,-0.004430866906816776,Face,Face+Body+Scene,pixel_corr,3
708,0.02103627053074451,Face,Face+Body+Scene,pixel_corr,3
756,0.004562877509594276,Face,Face+Body+Scene,pixel_corr,3
762,-0.004752588960782417,Face,Face+Body+Scene,pixel_corr,3
781,-0.02201136420369948,Face,Face+Body+Scene,pixel_corr,3
789,-0.0004231514469005414,Face,Face+Body+Scene,pixel_corr,3
817,-0.013005002029412979,Face,Face+Body+Scene,pixel_corr,3
820,0.003828543286017035,Face,Face+Body+Scene,pixel_corr,3
838,-0.004790840125297318,Face,Face+Body+Scene,pixel_corr,3
877,-0.0010592123228020736,Face,Face+Body+Scene,pixel_corr,3
887,0.009869784331142576,Face,Face+Body+Scene,pixel_corr,3
973,0.00011309212212313087,Face,Face+Body+Scene,pixel_corr,3
1,-0.003396617245904386,Face,Face+Body+Scene,ssim,3
16,-0.005684278760150736,Face,Face+Body+Scene,ssim,3
20,-0.013558746233076027,Face,Face+Body+Scene,ssim,3
51,-0.004515390500006864,Face,Face+Body+Scene,ssim,3
77,-0.0015187185304130436,Face,Face+Body+Scene,ssim,3
135,-0.01261889440592613,Face,Face+Body+Scene,ssim,3
158,0.005508944193931292,Face,Face+Body+Scene,ssim,3
177,-0.006808416511673886,Face,Face+Body+Scene,ssim,3
188,-0.005930782911326975,Face,Face+Body+Scene,ssim,3
218,-0.001833995387447816,Face,Face+Body+Scene,ssim,3
287,-0.019696252865344155,Face,Face+Body+Scene,ssim,3
292,0.0002196197512921369,Face,Face+Body+Scene,ssim,3
295,-0.018695046213806212,Face,Face+Body+Scene,ssim,3
340,-0.005214264968386271,Face,Face+Body+Scene,ssim,3
375,-0.0015439789057354336,Face,Face+Body+Scene,ssim,3
384,-0.0046869137711332805,Face,Face+Body+Scene,ssim,3
415,-0.0032800700880576475,Face,Face+Body+Scene,ssim,3
434,4.032701095628711e-05,Face,Face+Body+Scene,ssim,3
465,0.0011200997234247663,Face,Face+Body+Scene,ssim,3
498,-0.021419311924870916,Face,Face+Body+Scene,ssim,3
507,-0.005690913691032691,Face,Face+Body+Scene,ssim,3
529,0.003444181410286932,Face,Face+Body+Scene,ssim,3
561,-0.005143691548745301,Face,Face+Body+Scene,ssim,3
588,-0.0037927731580828313,Face,Face+Body+Scene,ssim,3
606,-0.0021938954662385564,Face,Face+Body+Scene,ssim,3
678,-0.0143789310464276,Face,Face+Body+Scene,ssim,3
708,-0.011373078640974992,Face,Face+Body+Scene,ssim,3
756,-0.05370408700680632,Face,Face+Body+Scene,ssim,3
762,-0.0038746073127879786,Face,Face+Body+Scene,ssim,3
781,0.01555245481040486,Face,Face+Body+Scene,ssim,3
789,0.0014958473023654144,Face,Face+Body+Scene,ssim,3
817,-0.006050222976070823,Face,Face+Body+Scene,ssim,3
820,-0.0009051157913540076,Face,Face+Body+Scene,ssim,3
838,-0.0010070456060719323,Face,Face+Body+Scene,ssim,3
877,0.011039354154752415,Face,Face+Body+Scene,ssim,3
887,0.002482620286121342,Face,Face+Body+Scene,ssim,3
973,0.007228010255650552,Face,Face+Body+Scene,ssim,3
1,-0.004251444339752198,Face,Face+Body+Scene,lpips,3
16,-0.006804215908050537,Face,Face+Body+Scene,lpips,3
20,0.02156217892964681,Face,Face+Body+Scene,lpips,3
51,0.011396718025207518,Face,Face+Body+Scene,lpips,3
77,-0.002791619300842285,Face,Face+Body+Scene,lpips,3
135,-0.0030080119768778487,Face,Face+Body+Scene,lpips,3
158,-0.007005345821380615,Face,Face+Body+Scene,lpips,3
177,-0.015552639961242676,Face,Face+Body+Scene,lpips,3
188,-0.005589834849039715,Face,Face+Body+Scene,lpips,3
218,-0.0005654533704121907,Face,Face+Body+Scene,lpips,3
287,0.010789954662322998,Face,Face+Body+Scene,lpips,3
292,-0.0006925026575724276,Face,Face+Body+Scene,lpips,3
295,0.015636491775512695,Face,Face+Body+Scene,lpips,3
340,-0.005173770586649576,Face,Face+Body+Scene,lpips,3
375,0.010793407758076986,Face,Face+Body+Scene,lpips,3
384,0.004936440785725912,Face,Face+Body+Scene,lpips,3
415,0.0037369012832641608,Face,Face+Body+Scene,lpips,3
434,-0.003939497470855713,Face,Face+Body+Scene,lpips,3
465,-0.015358126163482665,Face,Face+Body+Scene,lpips,3
498,0.005645000934600829,Face,Face+Body+Scene,lpips,3
507,0.005020252863566082,Face,Face+Body+Scene,lpips,3
529,-0.0034886678059895837,Face,Face+Body+Scene,lpips,3
561,-0.003453528881072998,Face,Face+Body+Scene,lpips,3
588,0.004695212841033935,Face,Face+Body+Scene,lpips,3
606,0.011151866118113201,Face,Face+Body+Scene,lpips,3
678,0.01022187074025472,Face,Face+Body+Scene,lpips,3
708,0.005536139011383057,Face,Face+Body+Scene,lpips,3
756,0.01046323776245117,Face,Face+Body+Scene,lpips,3
762,-0.002700157960255941,Face,Face+Body+Scene,lpips,3
781,-0.006421542167663575,Face,Face+Body+Scene,lpips,3
789,-0.0011439641316731773,Face,Face+Body+Scene,lpips,3
817,0.008314255873362224,Face,Face+Body+Scene,lpips,3
820,0.006896289189656575,Face,Face+Body+Scene,lpips,3
838,-0.0051810065905253085,Face,Face+Body+Scene,lpips,3
877,0.01586037476857503,Face,Face+Body+Scene,lpips,3
887,0.01657682259877523,Face,Face+Body+Scene,lpips,3
973,-8.45193862915039e-05,Face,Face+Body+Scene,lpips,3
1,-0.06582854588826498,Face,Face+Body+Scene,clip,3
16,0.020187636216481526,Face,Face+Body+Scene,clip,3
20,-0.015814244747161865,Face,Face+Body+Scene,clip,3
51,0.036142762502034506,Face,Face+Body+Scene,clip,3
77,-0.01947182814280192,Face,Face+Body+Scene,clip,3
135,0.03219504157702128,Face,Face+Body+Scene,clip,3
158,-0.010447623332341512,Face,Face+Body+Scene,clip,3
177,-0.02368957201639811,Face,Face+Body+Scene,clip,3
188,0.010719913244247434,Face,Face+Body+Scene,clip,3
218,0.060802414019902544,Face,Face+Body+Scene,clip,3
287,0.023068346579869586,Face,Face+Body+Scene,clip,3
292,-0.001019165913263953,Face,Face+Body+Scene,clip,3
295,0.01565281649430593,Face,Face+Body+Scene,clip,3
340,0.011791292826334634,Face,Face+Body+Scene,clip,3
375,-0.007902195056279501,Face,Face+Body+Scene,clip,3
384,-0.019862270355224608,Face,Face+Body+Scene,clip,3
415,0.0014550844828287747,Face,Face+Body+Scene,clip,3
434,-0.009415107965469358,Face,Face+Body+Scene,clip,3
465,0.007382126649220784,Face,Face+Body+Scene,clip,3
498,0.015691294272740682,Face,Face+Body+Scene,clip,3
507,0.007379812002182008,Face,Face+Body+Scene,clip,3
529,-0.026386408011118568,Face,Face+Body+Scene,clip,3
561,0.02425985336303711,Face,Face+Body+Scene,clip,3
588,-0.015142428874969483,Face,Face+Body+Scene,clip,3
606,0.040108527739842734,Face,Face+Body+Scene,clip,3
678,-0.04988975524902344,Face,Face+Body+Scene,clip,3
708,0.004059906800587972,Face,Face+Body+Scene,clip,3
756,0.02221085826555888,Face,Face+Body+Scene,clip,3
762,-0.02733632723490397,Face,Face+Body+Scene,clip,3
781,-0.009752221902211505,Face,Face+Body+Scene,clip,3
789,0.010031372308731079,Face,Face+Body+Scene,clip,3
817,-0.0033292373021443686,Face,Face+Body+Scene,clip,3
820,0.007617259025573729,Face,Face+Body+Scene,clip,3
838,-0.0312133530775706,Face,Face+Body+Scene,clip,3
877,-0.04162094195683797,Face,Face+Body+Scene,clip,3
887,0.11432993014653525,Face,Face+Body+Scene,clip,3
973,-0.03857719699541728,Face,Face+Body+Scene,clip,3
1,-0.08676793376604715,Face,Face+Body+Scene,dino,3
16,0.0024902846664190295,Face,Face+Body+Scene,dino,3
20,-0.054527156551678974,Face,Face+Body+Scene,dino,3
51,0.027135593692461647,Face,Face+Body+Scene,dino,3
77,0.026286601896087326,Face,Face+Body+Scene,dino,3
135,0.00037478456894556494,Face,Face+Body+Scene,dino,3
158,0.007347692052523294,Face,Face+Body+Scene,dino,3
177,-0.00718113879362742,Face,Face+Body+Scene,dino,3
188,-0.0038802501124640316,Face,Face+Body+Scene,dino,3
218,0.013570684939622879,Face,Face+Body+Scene,dino,3
287,0.002328425645828247,Face,Face+Body+Scene,dino,3
292,0.016690260668595632,Face,Face+Body+Scene,dino,3
295,-0.02738616516192754,Face,Face+Body+Scene,dino,3
340,0.03763961593310038,Face,Face+Body+Scene,dino,3
375,-0.0005695533007383345,Face,Face+Body+Scene,dino,3
384,0.020774845282236738,Face,Face+Body+Scene,dino,3
415,0.055686161418755854,Face,Face+Body+Scene,dino,3
434,-0.02084046204884847,Face,Face+Body+Scene,dino,3
465,0.021202209095160168,Face,Face+Body+Scene,dino,3
498,-0.06548022826512655,Face,Face+Body+Scene,dino,3
507,0.004799912373224894,Face,Face+Body+Scene,dino,3
529,0.00946291635433833,Face,Face+Body+Scene,dino,3
561,-0.02326411952575048,Face,Face+Body+Scene,dino,3
588,-0.034436716946462796,Face,Face+Body+Scene,dino,3
606,0.0841648928821087,Face,Face+Body+Scene,dino,3
678,-0.15316719313462576,Face,Face+Body+Scene,dino,3
708,0.06514340837796528,Face,Face+Body+Scene,dino,3
756,0.0034973243872324644,Face,Face+Body+Scene,dino,3
762,0.002391570806503296,Face,Face+Body+Scene,dino,3
781,-0.06314508318901062,Face,Face+Body+Scene,dino,3
789,0.021416846414407095,Face,Face+Body+Scene,dino,3
