analysis_status,image_category,masked_roi,max,mean,median,metric,min,num_images,positive_fraction,q25,q75,std
descriptive_only,Face,Face+Body+Scene,0.01555245481040486,-0.005145529258612616,-0.0037927731580828313,ssim,-0.05370408700680632,37,0.2702702702702703,-0.006050222976070823,4.032701095628711e-05,0.011295333832382452
descriptive_only,Face,Face+Scene,0.09894903103510538,-0.004014527744001095,-0.011948184172312417,clip,-0.06745815674463908,37,0.43243243243243246,-0.02664961020151774,0.019286135832468666,0.035516511674431435
descriptive_only,Face,Face+Scene,0.08932010879119238,-0.015175013107390284,-0.010395107666651407,dino,-0.13911241237074137,37,0.3783783783783784,-0.033502130707105005,0.01451785216728846,0.05121047283990639
descriptive_only,Face,Face+Scene,0.4666666666666666,-0.01261261261261261,0.0,face_detection_success,-0.46666666666666673,37,0.4864864864864865,-0.19999999999999998,0.0666666666666667,0.2215756359103946
descriptive_only,Face,Face+Scene,0.0784412423769633,-0.015591694269463557,-0.007786713043848675,face_dino,-0.1461424279026687,37,0.35135135135135137,-0.030142820874849957,0.012926738957564037,0.04345382735242101
descriptive_only,Face,Face+Scene,0.05600431760152181,0.0047552022848043355,0.0035878221193949393,face_lpips,-0.04248325427373251,37,0.5405405405405406,-0.009751864274342855,0.012568990389506022,0.021299980136887636
descriptive_only,Face,Face+Scene,0.04336054325103759,0.0009130120277404781,-0.00019516150156656935,lpips,-0.0273495356241862,37,0.4594594594594595,-0.004128078619639079,0.004575645923614501,0.010930614424991379
descriptive_only,Face,Face+Scene,0.032212668166957115,-0.0015520209556348732,0.0005767955820878493,pixel_corr,-0.052492539374911495,37,0.5405405405405406,-0.008591461227172201,0.0076750792224060645,0.019046047153042114
descriptive_only,Face,Face+Scene,0.029413065855204173,-0.0011588319038094276,-0.001315049991806535,ssim,-0.024635405682714866,37,0.40540540540540543,-0.0040365367001537625,0.0017579975751302844,0.00977190713791929
descriptive_only,Scene,Body+Scene,0.10202894409497577,0.008722927292188008,0.005396995941797892,background_clip,-0.05933053493499756,50,0.6,-0.011999128262201944,0.02256870369116465,0.035071233860299665
descriptive_only,Scene,Body+Scene,0.21264964248985052,0.013054483456847567,0.010899821482598781,background_dino,-0.10811133359869322,50,0.64,-0.012513001814174156,0.044319933000952,0.05030074113741656
descriptive_only,Scene,Body+Scene,0.10202894409497577,0.006978937347730001,0.002596538265546162,clip,-0.05933053493499756,50,0.54,-0.014183638493220012,0.025497530897458393,0.03704395032363447
descriptive_only,Scene,Body+Scene,0.21264964248985052,0.013418990685604513,0.010656148210788766,dino,-0.10811133359869322,50,0.62,-0.012513001814174156,0.044319933000952,0.04764127232375088
descriptive_only,Scene,Body+Scene,0.028936191399892175,-0.0002699307600657144,-0.0015355328718821204,lpips,-0.0438236395517985,50,0.44,-0.007090421517690022,0.008672788739204405,0.01513168852572527
descriptive_only,Scene,Body+Scene,0.10886398972550386,-0.0008127407377320673,-0.0002594121475354585,pixel_corr,-0.17324199466746662,50,0.48,-0.013171766050941475,0.013851845237987073,0.03623589834058663
descriptive_only,Scene,Body+Scene,0.4666666666666666,0.022666666666666665,0.0,scene_class_consistency,-0.6,50,0.24,0.0,0.0,0.17385061484268363
descriptive_only,Scene,Body+Scene,0.01114738671717825,-0.005397286990631126,-0.002349878412196419,ssim,-0.041944089346387624,50,0.34,-0.013413631210726253,0.0018962920000922911,0.011074651362187679
descriptive_only,Scene,Face+Body,0.16131597956021626,0.009886725147565206,0.004417735338211061,background_clip,-0.052578377723693843,50,0.56,-0.014473511775334676,0.022267367442448935,0.03817599114260766
descriptive_only,Scene,Face+Body,0.3571062708894412,0.018178316421496376,0.0075524731694410225,background_dino,-0.11366654435793559,50,0.6,-0.008511956455186008,0.030031785989801087,0.07111048595379292
descriptive_only,Scene,Face+Body,0.15042308966318765,0.009729878505071003,0.0018985311190287282,clip,-0.052578377723693843,50,0.52,-0.01538361708323161,0.025539498527844748,0.03725892226806427
descriptive_only,Scene,Face+Body,0.34862497895956035,0.019031312988760568,0.008793002118666966,dino,-0.11366654435793559,50,0.62,-0.008954338158946485,0.030438363552093506,0.06960733244926955
descriptive_only,Scene,Face+Body,0.05137325723965963,0.003400813182195028,0.0018769542376200364,lpips,-0.04606433312098185,50,0.56,-0.004937424262364706,0.010624574621518452,0.015435963659483663
descriptive_only,Scene,Face+Body,0.0841040444963278,0.006757295237223075,0.004151151266746016,pixel_corr,-0.04323803527340069,50,0.54,-0.008702771255128982,0.018349813687474965,0.02631687472266184
descriptive_only,Scene,Face+Body,0.3333333333333333,-0.002666666666666665,0.0,scene_class_consistency,-0.5333333333333333,50,0.22,0.0,0.0,0.14251387329531345
descriptive_only,Scene,Face+Body,0.026287844740045817,-0.0043669866231838455,-0.002757497913004613,ssim,-0.0347641201954563,50,0.32,-0.008670457645337085,0.001524992828560477,0.010790961340714826
descriptive_only,Scene,Face+Body+Scene,0.14544235865275065,0.012861930092175802,0.004152122139930725,background_clip,-0.0572131077448527,50,0.56,-0.014368622501691183,0.03134150058031082,0.038443061550118326
descriptive_only,Scene,Face+Body+Scene,0.40207674329479537,0.024488180070494615,0.009073819716771445,background_dino,-0.11472780803839366,50,0.64,-0.010572153159106768,0.0444441892982771,0.07424607187761886
descriptive_only,Scene,Face+Body+Scene,0.13342784841855368,0.012331463575363159,0.0029366036256154387,clip,-0.0572131077448527,50,0.54,-0.01497825433810552,0.03201339393854141,0.0397761542837721
descriptive_only,Scene,Face+Body+Scene,0.40246247649192807,0.023638443538919095,0.007902744334811966,dino,-0.11472780803839366,50,0.62,-0.015626681549474594,0.044430704244102046,0.07411156555167213
descriptive_only,Scene,Face+Body+Scene,0.0322091539700826,0.0014631070295969648,0.001136078437169393,lpips,-0.04651636679967244,50,0.56,-0.005477989713350931,0.011063442627588908,0.01548389282994904
